metabolite_id,SF ABF180_1_R1,SF ABF180_1_R2,SF ABF180_1_R3,SF ABF180_2_R1,SF ABF180_2_R2,SF ABF180_2_R3,SF ABF180_3_R1,SF ABF180_3_R2,SF ABF180_3_R3,SF ABF180_4_R1,SF ABF180_4_R2,SF ABF180_4_R3,SF ABF180_5_R1,SF ABF180_5_R2,SF ABF180_5_R3,SF ABF180_6_R1,SF ABF180_6_R2,SF ABF180_6_R3,SF ABF180_7_R1,SF ABF180_7_R2,SF ABF180_7_R3,SF ABF180_8_R1,SF ABF180_8_R2,SF ABF180_8_R3,SF ABF180_9_R1,SF ABF180_9_R2,SF ABF180_9_R3,SF ABF180_10_R1,SF ABF180_10_R2,SF ABF180_10_R3,SF ABF180_11_R1,SF ABF180_11_R2,SF ABF180_11_R3,SF ABF180_12_R1,SF ABF180_12_R2,SF ABF180_12_R3,SF ABF180_13_R1,SF ABF180_13_R2,SF ABF180_13_R3,SF ABF180_14_R1,SF ABF180_14_R2,SF ABF180_14_R3,SF ABF180_15_R1,SF ABF180_15_R2,SF ABF180_15_R3,SF ABF180_16_R1,SF ABF180_16_R2,SF ABF180_16_R3,SF ABF180_17_R1,SF ABF180_17_R2,SF ABF180_17_R3,SF ABF180_18_R1,SF ABF180_18_R2,SF ABF180_18_R3,SF ABF180_19_R1,SF ABF180_19_R2,SF ABF180_19_R3,SF ABF180_20_R1,SF ABF180_20_R2,SF ABF180_20_R3,SF ABF180_21_R1,SF ABF180_21_R2,SF ABF180_21_R3,SF ABF180_22_R1,SF ABF180_22_R2,SF ABF180_22_R3,SF ABF180_23_R1,SF ABF180_23_R2,SF ABF180_23_R3,SF ABF180_24_R1,SF ABF180_24_R2,SF ABF180_24_R3
AKA,-6.652801484283241,-6.652801484283241,-6.384065211050011,-5.381062201798766,-5.77350573340429,-5.350232848262111,-5.785784055782708,-5.894714481914422,-5.560591034289883,-6.652801484283241,-5.94244483397312,-5.727630481758208,-5.544956695110429,-6.652801484283241,-6.652801484283241,-4.5052885980037445,-6.636971745860691,-3.37037051983474,-6.652801484283241,-6.652801484283241,-5.448691405396783,-6.652801484283241,-6.652801484283241,-6.2192468462593276,-5.685234646516745,-6.652801484283241,-6.652801484283241,-6.652801484283241,-6.652801484283241,-6.652801484283241,-3.60171013294533,-4.715808368415599,-4.1637573374812185,-4.426317422202477,-4.660045176862516,-4.463173234348385,-6.652801484283241,-6.652801484283241,-6.652801484283241,-5.763131529825522,-5.902267644998501,-6.652801484283241,-6.152400801303788,-6.652801484283241,-6.652801484283241,-2.8202846605483867,-3.227017533083087,-2.843800481556709,-3.179231991162954,-2.120002593921706,-2.6587725794489074,-2.66184079689957,-2.4740781307245,-2.29595434984574,-3.090371857866929,-2.865807874036074,-2.7030933179496106,-3.1918068095067422,-2.662579114803874,-2.901537607364311,-2.7835459667744384,-2.7666356390051927,-2.963653552391561,-2.8388437957440953,-2.917560123929034,-2.715114822593362,-4.173985007209522,-4.386567699684688,-3.7148182654467696,-3.1961258202582385,-2.712378770882049,-3.171644432659832
XOL,-0.2444385431820315,-0.3121813722122617,-0.3175378827979145,-0.3576712317975712,-0.16099344601012078,0.03122893292978901,-0.754818413302079,-0.7049556861053681,-0.8904404102569217,-0.6431841703931305,-0.6766276934434199,-0.9689142735548657,-0.05106734807218416,-0.37299575164222176,-0.2503769557367903,-1.0531509294427934,-0.8233431779028351,-1.100864443080356,-1.4455486860022866,-1.4611606236039094,-1.187006691382006,-0.8914161790070558,-1.4091807388725908,-1.026995668718655,-0.686032907641561,-0.7745768204217391,-0.8327009206008853,-0.44304772147530613,-0.6225451181659025,-0.8370285024857331,-1.4820916262681614,-1.2893645881865599,-0.9234495657397837,-1.2686225523439507,-1.464248988918353,-1.1319725804700767,-1.689977723834728,-1.0669949037945514,-1.400348397055998,-1.1526001366209258,-0.9043965525928144,-1.0956856740388723,-0.8105145099793205,-1.2443689075302,-1.2450521107879347,-0.9402389745748643,-1.4290153656733633,-0.8589291561510777,-0.973419870462255,-0.46580634924201547,-0.6502327103106005,-0.6864887700903601,-0.6423058740896117,-0.6174738200939167,0.004026201176685618,-0.044209079849899524,-0.1641580985993123,-0.32620686121046916,-0.41477483431710027,-0.4560685909509701,0.017577344654366556,-0.13431129368229477,-0.08338236548344824,-0.21580913477612995,-0.4667725219147094,-0.32073816244424336,0.05676072651307251,-0.013151773305967396,0.03288722890327733,-0.6362137050111301,-0.6012028769574247,-0.9700962452281363
MNT,9.933514960751548,9.588846125610935,9.40257844023726,8.608206011552774,8.73688720571143,8.999920829349385,9.280696976724744,8.775169074181349,8.90719411162317,8.911666867858752,9.275208441508983,8.536811906770982,8.511300552500387,8.115188000930967,8.227533039911986,9.010007335362424,8.886827494953213,9.132272866451597,9.333901030211855,9.031711824297105,8.90113214339431,9.13082069612106,8.95331846579866,9.17374831845926,8.816732497326818,9.131935677065094,8.765678515035532,9.415098508181243,8.999248289567301,8.808779182473383,9.083215946071093,8.77857813080244,8.721900389639302,8.93249216962975,8.591717335821244,8.607825811440982,9.29798442461534,9.37121645265444,8.947654679870968,8.421993216680871,8.883466388612664,8.755960437770298,9.410650661363412,8.84624283444833,9.129805518088453,8.624967872761303,8.26316118311225,8.473918164958391,7.94803872540243,8.407966581060073,7.864864485637277,8.540134358485918,8.67131025562545,8.3626346041046,8.267758915336362,8.083589040951438,7.885126311965603,8.180682267384366,8.642933319792736,8.215267984095728,8.712008992439955,8.480955959909927,8.174624561523675,7.45986252132948,8.226259425769761,8.040223103148815,8.324905734147055,8.558491975327073,8.755084749663471,8.150914842663994,8.778249566243808,8.555076841466121
ACO,-1.6818482042057035,-1.6392490606196102,-1.2322278971342016,-1.4811620968031782,-1.5244795361897197,-1.2047453120865939,-2.4226273819888213,-2.4190929624229565,-2.5280823436925743,-2.3530243712853682,-2.018470954399749,-2.8151922854909674,-2.9384169626328323,-3.4431607172460197,-4.019459912815819,-1.8079851314619813,-2.6995410022118556,-2.272370628967371,-2.759965055269989,-2.5195003891816654,-2.7437682043144935,-2.4764536740865193,-2.620905206348585,-2.8999946654569513,-2.4458277167987443,-2.9661863946004097,-2.849418991718874,-2.8117540849749734,-2.8626408556107226,-3.1048812567705752,-2.6732025132675776,-2.7259027375268357,-3.548720516850496,-3.2203926946227934,-3.0469467185100303,-3.0269168701285807,-3.0335577352943695,-2.7936843748098497,-2.3573305463338894,-2.558134189401743,-2.245050940794746,-2.641078485724517,-2.5333457418337595,-2.7193081161542754,-2.4008290538007575,-3.380705079416531,-3.7092296161454996,-3.8785779508243685,-4.189431132626266,-4.105603209402698,-4.036138756559385,-3.3069781398282974,-3.364533754007553,-3.6572457025617524,-3.4024185617672202,-3.735181988745042,-3.616917366450231,-4.028336606290853,-3.6374785999891195,-3.6146601141589922,-3.649408872756167,-3.709217547655056,-4.162510036677716,-3.515342233027315,-3.897004496772494,-3.585867277628223,-2.655840708859863,-2.8813996466780303,-2.8567227350225046,-3.301872521022908,-3.4170777320995036,-3.392111248823525
3hpp_c,0.8225637793994949,0.5184679434171393,0.4030037820817469,7.20643536073646,6.567709911039451,6.913468394859279,7.69224950478808,7.777827528895603,7.824884201046562,7.767231445072415,7.961507304791667,7.635760293659786,7.629821375664246,7.258138148323379,7.0988455268958965,7.708023220464362,7.130730145782476,7.257342082655871,7.436916672265276,7.865968872641641,7.6420190342573235,7.802382009546033,7.812364089239175,7.8051567944040166,7.674574228347481,7.735713168067537,7.41589308703152,8.249463030890452,8.160113309094015,8.338218076822226,8.086599374965616,7.21166089869838,7.73969305777015,7.612939484881334,7.5928959302130785,7.560778316757943,7.145009417685024,7.4247014186532425,7.950221069445686,7.447872907918494,7.611703700432248,7.801504752884686,7.947542575846491,7.652837477833728,7.748497187586757,7.655988911633585,7.331585736962722,7.671933507688298,6.982917132896365,7.670246339857094,7.0824503611400935,7.596506588626273,7.680349922825265,8.047039361131343,6.927889355791155,6.889636960215686,6.8651368642445725,6.858761193625437,7.139414280206122,7.121269987120328,7.177478355843416,6.9022289544536335,7.026699815283436,6.914790945689827,7.219951043082432,7.309853678240479,6.308944110716286,6.509829602846967,6.364765468350171,7.611490008155272,7.815460629975213,7.677118367350598
ERGOST,5.737355483164762,5.4475355603888005,5.467720287482184,4.432819265516354,4.4967019390850105,4.066914405983795,5.154589830529023,4.70572013104632,4.770994701482646,4.947810693843827,4.999499934037001,4.645627038008264,4.179204890251484,3.9079965437575517,4.155061720971013,5.170830719202041,4.9830543462221755,5.365219047331717,5.531905884554565,4.972578736542658,5.077988619084092,4.658579890598684,4.831942684063865,5.397522837842796,4.999118630599703,4.742256164273307,4.676920467475483,4.412603486677261,4.958980418232219,4.929236085259088,5.270094112598432,5.190799868067852,4.750919176075989,5.259089455117898,4.916897772875885,5.071813994526,4.928144606192216,5.322156695908454,4.1494782259505065,4.518760390759084,5.138616925302756,4.336686512886914,5.037708367888349,4.714515145526381,5.152418256850861,5.11850031988423,4.2722158025985735,4.61834726775345,4.572243809112358,3.8670908381057707,4.185540910506656,4.8133884055413105,4.955597892783651,4.579240511614259,4.369137719154974,4.077998833759274,4.00261944717122,4.248278327177534,4.119523455103963,4.384474991158488,4.2337308589488245,4.478256635285629,4.409520110479509,4.398536338495582,4.528066800426924,3.5227782420069147,4.05806666286033,4.615501362980051,4.356083132808013,4.700593625891628,4.6673704339962185,4.88384836634653
LLCT,0.39472860527974873,0.17731946443109337,0.03948667637703096,1.6649967571029265,1.8116078919871015,2.0082768553698855,3.993400820091889,3.9249876518965188,4.0828249512154,4.065494331443187,4.385749075276685,3.8201087585328395,3.107160172070916,2.958587740026264,3.007819108734651,4.468169602437698,4.028461691912032,4.086782385434681,4.366139471411866,4.161781582044291,4.645424844135643,4.511318591891808,4.248758397427714,3.8936173127683382,3.76588083706773,3.318985144719097,3.6549447463330225,3.73099435355938,4.160730195254484,4.230796882877268,3.7767281855593673,3.956854829473251,3.8816364737519073,3.8733234895954887,3.7050436895894308,3.7646684810198536,4.139025939738701,4.28528612863904,4.646098950262189,3.9298113604513247,4.0401411296138185,4.590558180744541,4.106935918882119,4.213480426398078,4.200525564729173,4.0953027117508185,3.8300731992281456,3.858183799957665,3.3005635583946784,3.6251427214085616,3.713445865100333,3.766322547500579,3.8355684354442303,3.691294796174674,3.817375007682152,3.7360174117447364,3.6360219746396325,3.6917122457925373,3.6030832913734727,3.5164938093295994,3.890484219355507,3.82736039065135,3.6536565025356076,3.768454224783145,3.228299696768687,3.4768876094238976,2.7046136882929908,2.697729992715484,2.370732578222711,4.0191838186531506,4.069127691615865,4.005698649138175
F6P,-1.5452726663361602,-2.8529925853187397,-5.705616686276432,-4.3528548411740005,-1.912055493920528,-2.7962661188290934,-2.514340609323881,-3.4712912709373818,-2.535474815817812,-2.7132538989924164,-2.4136373733638337,-3.184454289325334,-4.954910577853614,-4.539691523531509,-3.4551792297735293,-3.653340541557059,-2.053493882859378,-2.228284228736028,-1.911139970201173,-3.0427675318289253,-1.9982338987930817,-1.9036849487130993,-2.6086795041287534,-2.273610251840241,-3.037637604519624,-3.63947408991897,-2.3078121349947374,-7.738671997008581,-2.0235021815129333,-2.432999965457425,-5.671801513730884,-2.9094204233466705,-6.382982539857128,-7.2910496140735095,-7.738671997008581,-7.738671997008581,-1.285433606971072,-1.4548886281230953,-2.927309194885618,-3.6366337346213626,-2.6535791391965855,-3.470677867015537,-2.4609082378834497,-1.7192300515166963,-1.8906758404481447,-6.940999472123318,-3.3978888759841954,-4.521666266824374,-3.459152463914636,-3.9748047644130793,-2.8982983318818345,-3.3482449949223057,-3.184048585664124,-5.42887630375043,-3.2693860156831978,-3.0477846745018624,-3.964416824788298,-3.9328056583402304,-4.526161170332637,-4.497769523093231,-3.7247724075119706,-3.2679960964146346,-3.6539074643119545,-4.739497542294842,-7.489142853899221,-4.076364369784931,-2.8015913976496964,-3.3895502257027132,-3.30086392210775,-4.515599070815732,-4.670263120892162,-3.9184254309873534
S7P,-4.983231190305668,-4.983231190305668,-4.983231190305668,-4.983231190305668,-0.2261859103045083,-1.8097299381046223,-0.5136738506299547,-2.2404967596413456,-1.0552023873122724,-1.3357296655282145,-0.8271200289792677,-1.5680050723349641,-2.5208949732172012,-0.6798444992198114,0.7093524113062699,-2.683400737129851,0.43861643141802986,0.9929301016055518,0.6499928256577832,-1.3503211585990424,1.2207590371523445,1.365913129757537,0.0,0.9745061709198133,-1.2006629591568583,-1.3158889200925579,1.058043140144143,-4.983231190305668,-0.723107327332162,-2.7588919405429824,-3.4199487921201435,0.7669949711507407,-1.9770929547476168,-1.0573988055895924,-2.092998932925658,-3.708735960534449,1.8331619174949587,1.6971286033676947,-0.993722092322944,-1.0416500324821705,0.4412539679646912,0.7818795438045498,-0.3213735033799878,1.2416597915675815,0.9667598825001775,-1.156865369603013,0.5264712341109821,-0.34219792966046825,1.672291212751908,0.74927220286623,1.7396288099747679,0.6115146772711562,0.5177438751200043,-1.659985867535518,1.2204742065052763,1.5827867361060335,0.4261969283683307,1.4633492021722567,0.035805145090073154,-0.6129183099276538,2.031870070364043,2.068844026051135,1.5971704707474181,-0.5915972693057192,-1.0184227436981903,0.03957440873945117,1.0067928067305516,0.5047657077558014,0.014603437376880635,0.21972598211028327,0.06971921189804675,0.7188654293926362
C140,-0.8830739238771343,-1.314223895525462,-1.1262587002085098,-1.782697764560302,-0.9463087153451468,0.8290333502235185,-0.42732777989807147,-0.5749736070720459,0.07432699218229644,-0.8764944282543254,-0.6915415546408195,-1.1355577509987747,-0.9768488553937225,-0.504030083836394,-0.7180657633694842,-0.8989770993061654,-0.42342903255434194,0.0,-0.6658280503041194,0.20081936116656962,-0.4313515314728207,-0.6726712790008627,-0.8271637852388523,-0.2817012198105111,-1.2276041786189502,-1.1128435951493252,0.8445479768447299,-1.1223757314580372,-0.6555611160971218,-1.7463288685575655,-1.0025874029176105,-0.6931472700259782,-2.0895142425033573,-0.6180136728176642,-1.5530491083587208,-1.090810071146512,-1.071234433878951,-0.41492618663854586,-1.2453897423817573,-1.2926975450121923,-0.6403981205169167,-1.4285068731844,-1.3795872190398963,-0.5882591720823527,-0.41313364133650765,1.168784089022921,-1.0701681384685102,-1.8134420738116432,-0.33744311850596276,-1.409995367317146,-0.6662348635855508,-0.6325105522045433,-0.8705957365932537,-1.9392276737396887,-0.8519943803576062,-1.1030863776624713,-0.38070580135239496,-0.8505044027768989,-1.1066562676340865,-0.7391741331993273,-0.7984320627340509,-0.20939986826341794,-0.37181929198648334,-0.4764436293977461,-1.3725704822114064,-2.0936961256648132,-1.1692917924397612,-1.0475159554300753,-1.5842725291125657,-1.1904892872525181,-0.8880309006151101,-0.34742114556597414
DCTOL,1.219819754465835,1.1333204347205736,1.0114114778175853,1.3262318175249739,1.4114474954374785,1.0446473935334453,2.2828520900463225,1.879747000353312,1.8180678571736983,2.0321590892486405,2.0775334245886263,1.8084704053935603,1.8508136413306993,1.694175655301617,1.87208693313384,1.831113225529986,1.6683510997125452,2.0321148111697127,2.4539023959254465,1.9546293000580874,2.0278591959789836,1.5290279773869386,1.6778282809390213,2.45399208226036,2.09815596465916,1.7988686922604664,1.7073289828360352,1.1624710069858235,1.991444349851907,1.924763930712455,1.9383677348851265,1.8978435895431787,1.527789986401551,1.8487399912793947,1.5970600407566877,1.766002705217268,1.8183899906818866,2.2108793305019603,0.902333397911466,1.7517755542665796,2.2913173908446964,1.3453430653288763,2.217661551857965,1.7562730963081634,2.264667093616243,2.1149388221756382,1.3852873779348975,1.6713966973113301,2.047680463930817,1.4023969692409892,1.694466333506238,1.925596626723177,1.9985463310971987,1.6859761101029136,1.653453671991464,1.2810064730080697,1.1643332999503606,1.4340564009069432,1.249615358113303,1.5201770945948567,1.5493704896106166,1.6454104061593426,1.7543807978025399,1.4910659302739724,1.7008578299400021,0.6114284943097914,1.524287001785762,2.059684095043295,1.8358233902922194,2.0480701088829996,1.9947295026522376,2.1834079218768743
C18PSPH,1.8367724130876013,1.7900023735159465,1.856987244355274,1.0124371807431025,1.1737388833412048,0.7867715781415434,0.2855688848069846,-0.9022130233874286,-0.5348337491192332,0.2959656243610418,0.41958106992542454,0.1735512091513698,-0.26975189812836575,-0.9541622508612733,-0.8852035981441162,1.3185649543017632,1.011168784886749,1.3142621410436028,0.6501584398510047,0.558653002217028,0.7220926347848149,0.2996811688223424,0.7407719500470513,0.8902452218418411,1.1202991301658791,0.43389531086887345,0.66294701685921,-1.7922622764643439,-0.692322608669464,-0.8977325961398854,1.521252461955342,1.2265064748812406,0.9552611987532558,1.258537094071162,1.336504695217208,1.3685374147583609,0.5347589612626926,0.43871534651447064,0.565326132706776,0.15512795307873617,0.5875130189333859,-0.1417304592344415,0.7572697014837644,0.9740244436008894,-1.3099533414657323,1.826443426007355,1.009033285498223,1.4682251237778736,1.4411441533341325,1.2170334298765937,1.15407711497312,1.4666949560628524,1.435851838904636,1.248057851274222,1.2770188476626068,1.2634942411220003,1.350577993291303,1.8478812519400023,1.5667426827072077,1.7361790962717158,1.7075314639218355,1.9094698220204087,1.6976693170863797,2.0456575142468267,1.8259909625509927,1.1535757379089269,1.5011634621304246,1.8423694976537917,1.6842783026395338,1.318032329550924,1.0924588264498603,1.1658543423437493
