rxn,SF ABF180_1_R1,SF ABF180_1_R2,SF ABF180_1_R3,SF ABF180_2_R1,SF ABF180_2_R2,SF ABF180_2_R3,SF ABF180_3_R1,SF ABF180_3_R2,SF ABF180_3_R3,SF ABF180_4_R1,SF ABF180_4_R2,SF ABF180_4_R3,SF ABF180_5_R1,SF ABF180_5_R2,SF ABF180_5_R3,SF ABF180_6_R1,SF ABF180_6_R2,SF ABF180_6_R3,SF ABF180_7_R1,SF ABF180_7_R2,SF ABF180_7_R3,SF ABF180_8_R1,SF ABF180_8_R2,SF ABF180_8_R3,SF ABF180_9_R1,SF ABF180_9_R2,SF ABF180_9_R3,SF ABF180_10_R1,SF ABF180_10_R2,SF ABF180_10_R3,SF ABF180_11_R1,SF ABF180_11_R2,SF ABF180_11_R3,SF ABF180_12_R1,SF ABF180_12_R2,SF ABF180_12_R3,SF ABF180_13_R1,SF ABF180_13_R2,SF ABF180_13_R3,SF ABF180_14_R1,SF ABF180_14_R2,SF ABF180_14_R3,SF ABF180_15_R1,SF ABF180_15_R2,SF ABF180_15_R3,SF ABF180_16_R1,SF ABF180_16_R2,SF ABF180_16_R3,SF ABF180_17_R1,SF ABF180_17_R2,SF ABF180_17_R3,SF ABF180_18_R1,SF ABF180_18_R2,SF ABF180_18_R3,SF ABF180_19_R1,SF ABF180_19_R2,SF ABF180_19_R3,SF ABF180_20_R1,SF ABF180_20_R2,SF ABF180_20_R3,SF ABF180_21_R1,SF ABF180_21_R2,SF ABF180_21_R3,SF ABF180_22_R1,SF ABF180_22_R2,SF ABF180_22_R3,SF ABF180_23_R1,SF ABF180_23_R2,SF ABF180_23_R3,SF ABF180_24_R1,SF ABF180_24_R2,SF ABF180_24_R3
r828,0.9714983220884383,0.9740696735903968,0.9834677125755095,0.9937584395236871,0.979490697871937,0.9936989519511399,1.0120009180922722,0.9995873496682628,1.0049184076362725,1.0068500913580605,1.0012867088331716,1.006658260725075,1.0158098606382095,1.0099735191154324,1.0069617928376393,1.005717022337332,1.014375398069133,1.001018448822918,0.998368999024932,0.9984231414733648,1.008278601102989,0.9997946441819774,1.0109189094021616,1.01398285157654,1.0040396508159852,0.9695678152669277,1.0087477874531279,1.0179870685423655,1.0187186906410945,1.0057086642113064,1.008972860830699,1.0059557959715544,1.00578209668593,0.9957619241437986,1.0000989122073833,1.0203541341674829,1.0126644921877523,1.0069975599065109,1.006429956003631,1.0041760116911598,1.0025716099847881,1.0081872699111873,1.0010737308473734,0.9977531497475239,1.003900415105513,1.0145462820557818,1.004023522545465,1.0079372099611223,1.007663114420887,1.0,0.9996388196844431,1.0082762680405186,0.9941448254536869,1.013438405597418,0.9955036285694614,1.0000903103439995,0.9984214717254518,1.0062185191689448,0.9964915280071904,0.9982088323570358,1.0064959530013027,0.9998383778333026,1.0113158007603664,1.0225572770216678,1.0092796932147294,1.0115397785767641,1.0021143080066384,0.9974670567372543,0.9992209648029506,1.0008321776217457,0.9962823415132384,1.0086745810107993
r830,1.0157392631980888,1.0187634077127652,1.0209232614073276,1.0167144325836424,1.0094973660092768,1.015080336541403,1.0181561351424584,1.0092044522090846,1.0128451398400666,1.0136014410435303,1.0123176736248993,1.0140986188566632,1.024967021506413,1.0288489248634252,1.0283110198071568,1.0131248805101916,1.0086614836321168,1.0133551735748523,1.0101958666957034,1.000839212309657,1.0096481791445306,1.0067811174579118,1.0105825380193603,1.0127902820544887,1.0141188284136367,1.016720820150879,1.0091046522412972,1.02117656158812,1.0221977364314698,1.0200281227269856,1.0138817355463279,1.0165392196965397,1.0211518666227246,1.0139562081110016,1.0082896414105729,1.0170820148744326,1.0149870986180654,1.018620070479476,1.02357723576004,1.0088199128320658,1.0199814369470517,1.0141499673748546,1.0088931107008516,1.0128555598014293,1.0171745700057497,0.9896251216207611,1.0134802334310595,1.0110899381622895,1.0129803673478144,1.0,1.0103819517055477,1.012919454825206,1.0016014908613902,1.01033583027335,1.0032989443329707,0.9984452445948511,1.0025826117702126,1.006119577910067,0.9996376456892243,1.0117022441069738,1.0048715976086333,1.0020291172001314,0.9956355015492124,1.0146179386413714,0.9740091204126963,1.0152936582892123,1.0092570931053568,1.0136971279330218,1.0013042249042026,1.003354375559309,1.0114926737390324,1.0084884199674238
r832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r833,1.0157392631980888,1.0187634077127652,1.0209232614073276,1.0167144325836424,1.0094973660092768,1.015080336541403,1.0181561351424584,1.0092044522090846,1.0128451398400666,1.0136014410435303,1.0123176736248993,1.0140986188566632,1.024967021506413,1.0288489248634252,1.0283110198071568,1.0131248805101916,1.0086614836321168,1.0133551735748523,1.0101958666957034,1.000839212309657,1.0096481791445306,1.0067811174579118,1.0105825380193603,1.0127902820544887,1.0141188284136367,1.016720820150879,1.0091046522412972,1.02117656158812,1.0221977364314698,1.0200281227269856,1.0138817355463279,1.0165392196965397,1.0211518666227246,1.0139562081110016,1.0082896414105729,1.0170820148744326,1.0149870986180654,1.018620070479476,1.02357723576004,1.0088199128320658,1.0199814369470517,1.0141499673748546,1.0088931107008516,1.0128555598014293,1.0171745700057497,0.9896251216207611,1.0134802334310595,1.0110899381622895,1.0129803673478144,1.0,1.0103819517055477,1.012919454825206,1.0016014908613902,1.01033583027335,1.0032989443329707,0.9984452445948511,1.0025826117702126,1.006119577910067,0.9996376456892243,1.0117022441069738,1.0048715976086333,1.0020291172001314,0.9956355015492124,1.0146179386413714,0.9740091204126963,1.0152936582892123,1.0092570931053568,1.0136971279330218,1.0013042249042026,1.003354375559309,1.0114926737390324,1.0084884199674238
r835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r836,1.0157392631980888,1.0187634077127652,1.0209232614073276,1.0167144325836424,1.0094973660092768,1.015080336541403,1.0181561351424584,1.0092044522090846,1.0128451398400666,1.0136014410435303,1.0123176736248993,1.0140986188566632,1.024967021506413,1.0288489248634252,1.0283110198071568,1.0131248805101916,1.0086614836321168,1.0133551735748523,1.0101958666957034,1.000839212309657,1.0096481791445306,1.0067811174579118,1.0105825380193603,1.0127902820544887,1.0141188284136367,1.016720820150879,1.0091046522412972,1.02117656158812,1.0221977364314698,1.0200281227269856,1.0138817355463279,1.0165392196965397,1.0211518666227246,1.0139562081110016,1.0082896414105729,1.0170820148744326,1.0149870986180654,1.018620070479476,1.02357723576004,1.0088199128320658,1.0199814369470517,1.0141499673748546,1.0088931107008516,1.0128555598014293,1.0171745700057497,0.9896251216207611,1.0134802334310595,1.0110899381622895,1.0129803673478144,1.0,1.0103819517055477,1.012919454825206,1.0016014908613902,1.01033583027335,1.0032989443329707,0.9984452445948511,1.0025826117702126,1.006119577910067,0.9996376456892243,1.0117022441069738,1.0048715976086333,1.0020291172001314,0.9956355015492124,1.0146179386413714,0.9740091204126963,1.0152936582892123,1.0092570931053568,1.0136971279330218,1.0013042249042026,1.003354375559309,1.0114926737390324,1.0084884199674238
r838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r840,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
r851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
