Transcript,SF ABF180_1_R1,SF ABF180_1_R2,SF ABF180_1_R3,SF ABF180_2_R1,SF ABF180_2_R2,SF ABF180_2_R3,SF ABF180_3_R1,SF ABF180_3_R2,SF ABF180_3_R3,SF ABF180_4_R1,SF ABF180_4_R2,SF ABF180_4_R3,SF ABF180_5_R1,SF ABF180_5_R2,SF ABF180_5_R3,SF ABF180_6_R1,SF ABF180_6_R2,SF ABF180_6_R3,SF ABF180_7_R1,SF ABF180_7_R2,SF ABF180_7_R3,SF ABF180_8_R1,SF ABF180_8_R2,SF ABF180_8_R3,SF ABF180_9_R1,SF ABF180_9_R2,SF ABF180_9_R3,SF ABF180_10_R1,SF ABF180_10_R2,SF ABF180_10_R3,SF ABF180_11_R1,SF ABF180_11_R2,SF ABF180_11_R3,SF ABF180_12_R1,SF ABF180_12_R2,SF ABF180_12_R3,SF ABF180_13_R1,SF ABF180_13_R2,SF ABF180_13_R3,SF ABF180_14_R1,SF ABF180_14_R2,SF ABF180_14_R3,SF ABF180_15_R1,SF ABF180_15_R2,SF ABF180_15_R3,SF ABF180_16_R1,SF ABF180_16_R2,SF ABF180_16_R3,SF ABF180_17_R1,SF ABF180_17_R2,SF ABF180_17_R3,SF ABF180_18_R1,SF ABF180_18_R2,SF ABF180_18_R3,SF ABF180_19_R1,SF ABF180_19_R2,SF ABF180_19_R3,SF ABF180_20_R1,SF ABF180_20_R2,SF ABF180_20_R3,SF ABF180_21_R1,SF ABF180_21_R2,SF ABF180_21_R3,SF ABF180_22_R1,SF ABF180_22_R2,SF ABF180_22_R3,SF ABF180_23_R1,SF ABF180_23_R2,SF ABF180_23_R3,SF ABF180_24_R1,SF ABF180_24_R2,SF ABF180_24_R3
1145607,0.46033743791959947,0.45956790693720995,0.41813710604162047,0.7391374752323984,0.6514754235197253,0.7133362557469951,1.2009685621935784,1.2322417936035612,1.182606447630328,1.2013338089202494,1.2776180442807903,1.2421621503130595,1.0162457847420283,0.9767459778390862,1.0580160342438263,1.1831202401169378,1.15266228076906,1.18974004309039,1.2715641502502362,1.257666821248677,1.28748714882414,1.25693344457165,1.2597839055990265,1.2752457250070566,1.1560267118000065,1.0882273868527659,1.1417364949369586,1.242865009760029,1.2587341577104225,1.2473273923196244,1.2018969290475638,1.2335071069756884,1.2615425161154734,1.2332183420913596,1.2937545361976277,1.2727133377432613,1.2199078631046627,1.2753381659041367,1.2626993055814073,1.1768390307422907,1.2177312730189334,1.247720652625422,1.2123234922861665,1.2224486424373726,1.2433917995777957,1.0250243600606421,1.1180852090772555,1.0673100047236515,0.9845369751963569,1.0,1.0649223911574004,1.0565241558658935,1.0948285925124617,1.092147019037837,0.9409725778159983,0.968172073993007,0.9673087762120587,1.1315806357375,1.04697333363668,1.0638937450661798,1.1200899272224545,1.057845353350386,1.038622087075959,1.0332355369676693,1.0658494347546024,1.1043518871280682,0.846575898174195,0.9264215588704015,0.9064098855134264,1.2147871279843432,1.1529748945566622,1.183894702479489
1136340,0.32015324525325606,0.1554836524884142,0.18971672639761078,0.6102051424257969,0.7175992190810307,0.5122613914602984,1.1457706527361513,0.9485926231582554,1.0443316068190798,1.0467734129317892,1.0087634871278914,0.9767196638365979,0.8925955762985889,0.9823353116659277,0.8850053839677832,1.1495965738733052,1.0765226156958538,1.0415100688890366,1.1386991945483098,1.0937364432388779,1.104616500104046,1.2026999747205176,1.1511159870275345,0.9598856203352142,1.0461210963309273,1.2533389762197324,1.025290485531075,1.2546794717754344,1.155229822451752,1.0787906673369536,1.1372384557976167,0.9581339772766578,0.8138448662219172,0.9272446126909318,0.9523373484217194,1.0038613013604791,1.1712043876500682,1.040621152080493,1.3225431163503474,1.1426457087836295,1.12850087837923,1.2290405359231322,1.1245011652251657,1.107780661782912,0.9887221028981985,0.944615834186674,1.000622449868439,1.0469222390353912,1.1743812203909059,1.0,1.0656890041556824,0.9412733653457341,1.0089733460464543,0.9435331022318157,0.9963012175297579,1.11850787104788,1.1244514671864985,1.1418544818289809,1.1701231814348378,1.042069539143165,1.1361672166875056,1.0551547430216115,1.1040747196753355,1.174340776706396,1.1864454341393482,1.1462932459090969,0.729103428945688,0.661198818138454,0.590190686527308,0.9058946239874957,0.9921146118580373,0.9866815663569776
1099332,0.9324665338686439,0.8994380544365245,0.9175075932022069,0.9056993307378759,0.9222263332726087,0.9039777195024951,0.9423294887461978,0.9409681950934895,0.9445051845853232,0.9584317147909187,0.9541623837896311,0.9427642626724302,0.9215132329656729,0.9089772278747994,0.9097986521405547,0.8043047181338895,0.8084902078180083,0.7925251717029475,0.9229235488842081,0.9525205660102255,0.9473253666226101,0.9528556393745479,0.9527307957103003,0.9425262246043425,0.931094487029205,1.001768718779265,0.9793506710673431,0.9504603870562887,0.9407341950650293,0.9469029944362857,0.9758721123222752,0.8845099837716779,0.8788138313119144,0.9225900624390669,0.9141380709347021,0.9118497481474018,0.9763810783382452,0.944248322128348,0.9947851435792631,1.0,1.0,1.0,0.9799724708941452,0.937553552536321,0.9529738968756486,1.0180027926581758,0.961648426161254,0.9401648608557248,0.9258018418275695,1.0,0.98252103283485,0.9176610929693442,0.9390663798804487,0.9392326124895,0.9443094137371921,0.9396328807565538,1.0021215373459498,0.9572979770500509,0.9240122824700217,0.9561452517822077,0.9434168151357534,0.9300445542719824,0.9377421392350191,0.9315556201800425,0.9449764205681194,0.9523088398592957,0.9734917500858861,0.9640640994872794,0.9594719503233542,0.9499552222176142,0.9207637640684506,0.9193388606427396
1128684,0.2096810707995575,0.1991744697824807,0.1718545856089241,0.578518345828924,0.6715160912552107,0.6244122199261838,0.9229415541800596,0.8077070163342385,0.896545646981018,0.8729068585078823,0.9003591546234485,0.8349009476095939,0.9229039412799889,0.9803888473472286,0.9549426741819917,0.9493193561658313,1.0424927182416863,0.9642719536494199,0.8945290096332641,0.9506231352164203,0.9334494523614418,0.9714286069549533,0.8540772137766702,0.8789474613241258,0.8644100856793276,1.0274308141884192,0.9699305027496194,0.9432755315609228,0.8671842649738157,0.8636060613626414,1.2055946527138661,1.0642140180866477,1.0038567803581122,1.0754392587360766,1.1810576949812464,1.1315659054114238,0.9510803169067624,0.9300872119403747,0.9646337696997345,0.9679323427078813,0.9263375785719702,0.9512815162628188,0.96805558745915,0.9520462929684864,1.0093724929744474,0.9332102237808126,0.9419033760065356,0.8805541588232894,0.930526053751523,1.0,0.8945067045104861,0.9846238479095627,1.052380836428523,1.027742793423861,0.9181512996194143,0.9735380334795732,0.9415420094923966,1.028615428855187,0.9871417751727497,1.0133484527212264,1.0067530302320988,1.0181149801881826,0.9635984541797289,0.97302778896969,1.0382900544218094,1.0049757460488173,0.8868547453949233,0.9143550879267202,0.8919984133847951,1.0473807782597642,1.0052318726410159,1.0063959158287297
PAND_Tribolium_castaneum,-0.7764267148401843,-0.9572750721221092,-0.8483427843513032,0.8858651494511167,0.8511978869005814,0.9032818532384326,0.9566489390912489,0.9954151668231451,0.9427082484897892,0.958474983220909,0.9469565397120387,0.9708806569650009,0.9783084432013572,0.9817155363409932,1.0001511410764194,0.9154335358577134,0.8888286130529167,0.9148423736541579,0.977551117852566,0.9391160068587957,0.9540384312491497,0.9289254521878,0.9376141676307842,0.9424844341376605,0.9409132331799471,0.9123713117612634,0.9171148301384389,0.9456116804570458,0.9567533976795226,0.9601351669088527,0.9275672807888453,0.961415278516293,0.9715084415473376,0.9439010311151331,0.9441344657347968,0.9232039599531588,0.9314641524126039,0.9468637964908608,0.8944773996598439,0.9637641539969735,0.9605378187499013,0.9541617082627614,0.9365479064439938,0.9619339500086752,0.9280840590062716,1.000260110245856,1.0222679019606602,0.9942103333088841,0.9930019823677502,1.0,1.052553100889282,0.9963592838365626,0.9993865194595557,0.9875206954037323,0.9766256616958268,0.978287931017744,0.9880609193158988,0.9645006744550014,0.9457981715317427,0.955291854478278,0.9953324601769566,0.9752730412230165,1.0013689432766115,0.9499101408655877,0.9315285394502741,0.9761383077585716,0.8632776248815899,0.897767848456002,0.852203266289005,1.0236221591021826,1.0075497259126298,1.0142404151948927
BAPAT_Bacillus_cereus,-0.710419997385136,-0.928416478067537,-0.9166867708705375,0.9735680179533276,0.9362563511040783,0.9871814866726684,0.9706974553275993,0.9900490504209191,0.9745015996491123,0.9410177647676997,0.9339844449704586,0.9641728788232218,1.0163313967433572,1.0110058885491098,0.9889565589323006,0.9283224144657438,0.935239900721571,0.9406076961612676,0.982958775159349,0.9639332084248734,0.9683328545665183,0.9588725924341219,0.9708368938150701,0.9694309355854539,0.9570523478067487,0.9411932122279824,0.9526959073972957,0.9926779100183657,0.9890728785436708,1.008316247543645,0.9825012294087995,1.013095009265183,1.0177619160103917,0.9953601458561182,0.9918004175490972,0.9902617044843465,0.9614938843710029,0.9708311847366995,0.9690555017191108,0.983622733812687,0.9639546455765351,0.9547427126863413,0.9571878889209464,0.9742031963531005,0.9465904350321868,0.9713150447111079,1.0409344519891066,1.0348023755348301,1.0108783001387196,1.0,1.061423714159948,1.0858419706815783,1.0589186483379822,1.056039327937455,1.0603579739277114,1.0349145445263246,1.0646390119997282,1.0519557392556287,1.0641176084501895,1.0733121535138779,1.0771074191710572,1.0764391612632727,1.0873743785575303,1.0657252115311093,1.0806161221987904,1.079381087385641,0.9762623631388694,0.9666075264614786,0.9649063520495604,1.029326979493442,0.9922189966442119,0.9886886491190703
1106171,1.8226059541229382,1.7552464993605028,1.7580574102842168,1.067079873606448,1.074533872366863,1.080216370772932,1.068461056238784,0.9717667939473964,1.0786890342674909,1.0403697803599352,1.0083092483977512,0.9964483372594944,1.0579603446673813,1.1001939043223858,1.081345592951096,1.1194722238377945,1.1199638209091043,1.0825137768496802,0.9824171468616769,1.0271580371689526,0.9977597266219677,1.0410126392081214,0.9838368394764572,0.9791275454738523,1.0301629126942928,1.1212500442174276,1.0745970960410347,0.9956024545159623,1.0185223642136685,1.0327028875681308,1.0045151483678403,0.9969160841922938,0.9926741131216248,1.0235190307638202,0.9949712321590958,1.0213030073287028,1.0536430350268045,1.0535603348093339,1.0562680708649246,1.0747874193046019,0.9904883598011132,1.0135946612680353,1.0367628561289384,0.9836576197724374,1.0281215168071065,0.9844025738224343,0.9954415194459918,1.0168292948444606,1.024621489733725,1.0,0.9511117713654409,1.0888889559576966,1.0554618569273673,1.0696405030775793,1.0990841057910137,1.0590158166740669,1.0854282010731828,1.1207399809288328,1.1354942981494105,1.0783095965570015,1.0277240421643177,1.088515387679882,1.079491466385067,1.0874961887584316,1.1216893473433003,1.0661675495127745,1.1359205482053354,1.1419443130129905,1.0830107124246464,1.0280352085293485,1.054368367900094,0.98070774641128
1145793,1.1943257925140094,1.186654781089757,1.1768714280043533,1.0875626897583333,1.039174267357806,1.064426665842046,1.0231307344507836,1.0328435797275377,1.023629011208252,1.0414766005084015,1.0274289514500048,1.0471853110677858,1.0493141885485602,1.0313300962103222,1.0532439858165306,1.0761656233254357,1.0955753860073298,1.0927821262321251,1.0210621905589563,1.009505335134278,1.0094489009876706,0.9970798923164881,0.9988479005400156,1.0273531590753162,1.0042441467943741,0.9465279914729777,0.9775493273503548,0.9904478233036232,1.0338129715917004,1.03196745954176,0.9396616451792914,0.9722387627795885,1.0169454252726027,0.9921475005008313,0.9642156196742421,0.9542786956166707,0.9978293437886916,0.9829290992443437,0.9740650806539721,0.9601633400417913,0.9850515392788015,0.9641477169553032,0.9788972387699687,0.97613107882093,0.9653160837262974,0.9814462661366373,1.0258143026277926,1.0289994921858734,1.0061161199644195,1.0,1.0762276387990837,1.033943716274519,1.0259030389360966,1.0172666723718675,1.047454178171091,1.0541913654081831,1.0275610425846045,1.0308128781924826,0.9883871847463196,1.0370988206694665,1.041317848468883,1.0187120623890855,1.0369304426519508,1.0228725883947034,1.0205989495400472,1.03322573618935,1.0456928721090621,1.029023477305139,1.0507716828310818,1.0043455260278482,0.9898796794263635,1.0059809405860745
1145456,-0.3953638409794602,-0.37656664479682916,-0.5765845279468765,0.154198522385993,0.5052137223283176,0.22451512903452112,0.3816067949649799,0.053326653029610434,0.4789627957116435,0.3094132157952281,0.4553439793868481,0.19007800079018178,0.5669758234357035,0.8598754473358345,0.5278650067590166,0.38998017536149293,0.4028358542473674,0.13454525611373677,0.1218049011875073,0.553855781342165,0.24739911139283186,0.45169876240173845,0.24167885128423894,0.18695243292337285,0.17486522511365069,0.9201988744607087,0.7703873593249708,0.4849769641091224,0.3765134270019772,0.29381902603715687,0.6177732196645962,0.3146260201639356,0.14286800732513838,0.2460066863452847,0.514892410719553,0.590624252442086,0.6125301316760787,0.41779947357226416,0.6571870760507186,0.5636522683288043,0.5790871359489846,0.5344564907123719,0.6114866644719967,0.47260453264671903,0.8248217639307635,0.5213001545688263,0.40792580419381047,0.3478536183096936,0.6558957235166161,1.0,0.5192418593029982,0.41924866959167645,0.40996705675889195,0.6056871445676179,0.5051148574873321,0.4932988725251185,0.4624607193221387,0.5501241792101519,0.5908643496082091,0.5751818032850072,0.3553134083755462,0.46850699224456693,0.37200748654727944,0.3770857655194118,0.5291015390303571,0.28191672595391026,0.7704073604236379,0.7557941212540278,0.7616613666849784,0.5344474982232851,0.5710074992358258,0.5813371902088892
1106635,1.2516720048844574,1.1392457793997837,1.1292740650033348,1.0656682139417382,1.0502423777500067,1.013627751665687,1.043757086829378,1.032692315653083,1.0180369640214944,1.0354883674862778,1.0207595933317455,1.0118142314055847,1.063904588616197,1.0984336875702287,1.0680120491791865,1.012434296094576,1.0110434215273372,1.015187718133893,1.041609655056439,1.0392125245311508,1.025868963009531,1.0474357789371347,1.0724018507385695,0.9982860602670415,1.005989772572562,1.0505920737660233,1.0890817664915642,1.0827278589536269,1.0132320792802263,1.0089235576546254,1.0577497758521275,0.9695748179381671,0.9400179593276394,0.9653828239540626,0.997012544067929,0.9600383640000468,1.0575260105382336,1.0623076182966742,1.0614428345145954,1.034113279150211,1.0704623705170133,1.0317616951289865,1.055606810248818,1.0157537488059467,1.0584120582805454,0.982277134549212,0.9948202088881056,1.035162533040728,1.015768551365264,1.0,1.0135282637048477,0.9494027907689115,1.008700716443607,0.9583251705744421,0.9651672287752092,0.9507185592559677,1.0227181234237614,1.0090493826780556,1.0042786855791594,1.0146258923970914,0.9776002851331371,0.9941956053662993,0.9530399643122514,1.0046451924903184,1.037454695933294,0.9891854558805111,0.9890046763369434,0.969187531664287,1.049920855009877,1.0114886392139286,1.0996599642340532,0.9094211846379185
1101910,0.6390830358198626,0.6355328758089778,0.6591681884946258,0.8913542071461593,0.9806779519860223,0.9220130623311882,1.2712318812706693,1.1049118974239671,1.20274587611532,1.1448290118166762,1.1765001635779586,1.1857613136738268,1.2395276875104864,1.347753105950224,1.3015314966963532,1.1369763036226406,1.088068666046223,1.1277009741214505,1.2128949320435558,1.246329025684381,1.112252090808684,1.2317677346793081,1.1429283779089738,1.1013693445626282,1.1424442097913625,1.2255312809632721,1.1324535413052697,1.244785864182979,1.241429623067597,1.1847103594929627,1.0040656273838906,0.999244810675655,0.953010600427052,0.9095079217351308,0.9887809111685926,0.9407411630159581,1.1925811607812427,1.2301158648888266,1.2169781107359519,1.2650199078867121,1.274149202726766,1.264218699427489,1.1422131465055663,1.1399496287989053,1.1998722957329822,0.9384255900920322,1.0506828325744455,1.0546351217134209,1.1211836276244451,1.0,0.9358131431221905,0.8345835776563821,0.8844370705940391,0.9865954224123346,0.704304647984568,0.8611732082234819,0.7722407730526469,0.8022649541724508,0.8128356833737903,0.7727114177444108,0.8087606059940137,0.745008287910843,0.7850189126871058,0.8165790634095997,0.8307220583845666,0.8794244720451267,0.755495624641148,0.874749335253409,0.7512827601105856,1.0428848252952732,1.1328763885598236,1.117144098324013
1148545,1.2739803984430023,1.2308215454782667,1.163964546016624,0.9229727156145163,0.7649267309793127,0.842444087040706,1.0335954977331048,1.2032160377376588,1.1145032612323384,1.1752906681963466,1.0840574843203088,1.1766050518365099,1.1867252739742857,1.1252213472083636,1.2970361120594494,1.1410920549918913,1.1448894432103256,1.1609282193504051,1.3229955349735176,1.1471904243226454,1.3233871633449505,1.1981568803949894,1.26436091471678,1.2040316249219851,1.0815869331582908,0.8948771746832794,0.9643554740952354,1.1780211254075301,1.1356574546250686,1.149926020829403,1.2948310794156461,1.3920192631233193,1.4499632019336504,1.5021969192391273,1.3056371946147907,1.313682889563461,1.1842835753832084,1.1579249549326702,1.252224619404692,1.1030253472550242,1.1287207473377752,1.132558990045345,1.108815564566008,1.2657734670414473,1.0972108544957981,1.329980305527241,1.3061244708029771,1.3362874102789,1.0577263692050596,1.0,1.19768791236997,1.320897976912306,1.3325011314232447,1.298723792609391,1.132196210334586,1.162780084545545,1.1373761648176854,1.2262406542296813,1.1485946076060365,1.1267596379381044,1.1094579366490853,1.106389340482081,1.0947065759748562,1.166473047757561,1.1342978590856956,1.1774629203890281,0.98598951067913,1.0601201264718667,0.9795887839088232,1.2287654005945141,1.2791847232669058,1.2454426998112456
1113563,1.210912425582729,1.230477443725058,1.2031915129516992,1.0348723652317877,0.9964262279276049,0.9795695845162687,0.911081898310553,0.9274204211067831,0.9635039636172781,0.9329737410910652,0.9688104664711715,0.9262338857277319,0.9308185739277755,0.8797262632064526,0.9442772489824306,0.8242399001032511,0.8260153259419509,0.8248276516490818,0.9027705306463514,0.909280153624693,0.9369616624160498,0.8915502125927316,0.9280097775209737,0.9657195948471463,0.887824907281528,0.852940888196105,0.9105532032795455,0.9456868252451185,0.9769495671128171,0.9678624374422112,0.8657869337486142,0.8332419199814995,0.8713205366393133,0.8347119677004409,0.8577362401197347,0.8513014950984884,0.9039104716090706,0.9131762493668826,0.9245078446057726,0.8472171057376632,0.8979212185218174,0.8676337168026486,0.886924867258989,0.8779561435730476,0.8921757419155432,0.9020908040425424,0.9751946542749732,0.9323780157304655,0.8761988749877306,1.0,0.9842206930837133,0.9756289818474072,0.9489278215463353,0.9892369072346796,1.0286402395939165,0.9680303732745136,0.9400240354805813,0.9629421667210458,0.9590640133983794,1.0102523874890434,1.0342017160261796,0.986349505625829,0.9849399436477785,0.8829528292079384,0.9166948124529004,0.9614479502737644,0.9665580366732018,0.9462423428131969,1.036647410180438,0.9472334995475957,0.9085354019876385,0.923235320665545
1148178,1.419466700390433,1.4713797584676318,1.4682445045142243,1.1100359701743179,1.0859600938706058,1.0953775080427135,0.7940231405053637,0.9088899011630059,0.8278069416951014,0.8507227775861973,0.8269157445228394,0.8815359743345315,0.8277404852184215,0.705532405818357,0.7942860613670577,0.77535388752748,0.7731858187717665,0.7844361704660422,0.8075709948729856,0.7644833195639539,0.7986516818867786,0.7503733997310376,0.843607511355809,0.8722909888052895,0.8371601787455494,0.736839925684703,0.788468396823216,0.8010272644601831,0.8097705824101282,0.8128970900835099,0.7889847662480745,0.7870842428851738,0.848448238884032,0.8148948704867153,0.7631289970209654,0.7854179108524064,0.8042120266668734,0.7555272922751105,0.7707553957354683,0.6981369550540717,0.7870062826664123,0.7680645481803509,0.7462452286702485,0.7523846319365082,0.7202985137391832,0.9530903386285091,0.930667394817301,0.9517566490291882,0.9479062718867406,1.0,0.9988165890961,0.9899205079993859,0.9394711240929822,0.9895174206125155,1.0877987017610664,1.039367995982172,1.056103732359214,1.026223130942174,1.0070696193824875,0.9960758758051279,1.0732656143563837,1.0367300297277793,1.062572386276567,1.0292721349102685,0.9856273123749116,1.0372788710608818,1.117214110348841,1.1012435396819908,1.1863224887564732,0.8798647663656294,0.7884727321966797,0.8492647968826857
1141647,0.7834088710757657,0.8588341736048571,0.8248497200824616,1.055402825470154,0.974555707752737,1.0134436511951936,0.8375008277684783,0.9811722905938509,0.8711752790220091,0.8972669145162683,0.9411434784990369,0.9624875990174038,1.024920331814723,0.9979409495668672,1.01967406131063,0.857020182859683,0.847707237283495,0.8729261841503897,0.9430304391118336,0.8779441743640934,0.8837494269908662,0.8591007400547287,0.9242708788685876,0.9304101750437456,0.9095253452824782,0.8289276929801859,0.8608395178685609,0.9434800161049501,0.9112891654296956,0.887047466228764,0.9661800594175344,0.9771856011465263,1.038737738439058,0.9751073402767252,0.9676574270037676,0.9425094411605737,0.8359171480494872,0.8638504888109293,0.8538079974762488,0.8670731864810093,0.9347556123841967,0.9032426941512165,0.9005640979343534,0.9223401808378838,0.9184180171446553,0.970110851843946,0.9723475935851025,0.948068470188715,1.0132698935772315,1.0,1.1101879522792475,0.966405041136967,0.9918698550249955,1.0374470451263427,1.0039961788688325,0.9754454818652173,0.9624377363759566,0.9533553890280955,0.9133759008188864,0.9463288494272888,1.0185722643823243,0.9685053494457098,1.0198484917354171,0.957173721315261,0.9334467779553897,0.9854404508300012,0.9709408314755901,1.0302734048204734,1.058709516427491,0.9962579633680538,0.9630975421341931,1.0003150730235628
1102128,1.8331842164811123,1.7466740070172118,1.84368669740398,1.0623163624721113,1.0965416383482762,1.0515283117480285,1.3508658600728127,1.2515595949783305,1.4050945408387758,1.315505612109918,1.2875364633234612,1.297703049031725,1.2031583080563781,1.1160628555935694,1.115334567079108,1.0696617258948875,1.0477517329740675,0.9970164447304227,1.2496499744082148,1.3076292369747498,1.360382102573139,1.3307356399269725,1.3939247690219225,1.26803584065357,1.2428714301233181,1.2742316641843339,1.2591777539282267,1.5149105190302035,1.4205392388965832,1.4555184710007338,1.4088654671799152,1.2116979546181763,1.3899797085095702,1.422134036430742,1.2077219721950494,1.3990822985664013,1.3729064746531914,1.3762642620036314,1.5214457716649294,1.1582007573906041,1.2452885487166792,1.218216702791005,1.0180092687150524,1.0418370536180086,1.0705900079980322,1.229948048586129,1.1330045701689189,1.2586683400200782,1.0306610968553074,1.0,1.0047385057756195,1.3153705580387647,1.3030915525487738,1.3243054745792628,1.3186427786118464,1.3183837492278392,1.4022376593360295,1.4937517116785992,1.503764996454539,1.5758515772147352,1.3892215297989376,1.2731198280470115,1.2357060105741111,1.5133327184302676,1.4332921167517203,1.4078891996347294,1.168904847878172,1.1332698750969739,1.190136548769577,1.118015725782246,1.1554759257609994,1.1414747798159903
1129362,-0.4403097884990183,-0.44089124670769275,-0.21862357147734557,1.2262359406812082,0.6611473097292611,1.0660033444235208,0.9966613191192216,1.9622061697901823,1.4732831944345408,1.5328503451369597,1.405420500526613,1.536530991842647,0.899793066450635,0.3837627314008719,1.2216337880607195,1.3513411342179014,1.4353455529414814,1.8059901693769442,1.6173203290150906,1.456732772856402,1.7274774449606651,1.6443411525883909,1.8164893685804155,1.4762999172326288,1.5757080636795027,0.6344000527004647,1.1324288381636507,0.6944924116407855,1.1595897307886518,1.1145975767718874,0.42796394141294264,0.8883402813429988,1.2176583073263219,1.330279209301872,1.100660826963132,1.1136508864482717,1.6187324267127838,1.6195981163365534,1.0055819288662062,1.2293040813267933,1.3000836609492417,1.396921046357211,1.4150390262762653,1.6624426973267643,1.6852250885660178,1.575308797870905,1.8450127530485982,1.2218896881620862,1.0399474888704736,1.0,1.4173601168744472,1.0977055386304315,1.2118727824893423,1.0358459862295335,1.0971039160351959,1.2803532848790848,0.9838272654429812,1.2152237987580683,0.9661147738381023,1.1816382923518471,1.4692581692329343,1.2511860231750151,1.5431918878120854,0.7892324784467138,0.8756658154383515,0.8185407509160436,0.3185119787759564,0.9293025058129887,0.2209545809024813,1.0255770654339973,1.2896366463660942,1.4630551200273982
1145051,1.6284457695873018,1.7270464348264953,1.7121090590672892,1.2491536375166472,1.185952546508117,1.229735909292789,1.0026948670179694,1.128016623301145,1.015043897622967,1.0522828854966344,1.0434987090859416,1.0878458376740678,0.9787022538745538,0.8918997828960186,0.9309515897699275,0.9751928871326809,0.9697371666734779,0.9918053160358339,1.0370254456193146,0.9530229245931877,0.952346944809383,0.9490916080510675,1.0569165009610635,1.0474384020601692,1.0081284762506248,0.8987984713590346,0.9558252386126661,1.0859323572044126,0.9963608952946958,1.0317487944308736,1.0275861145923009,0.9916246634460583,1.0661844276846202,1.0023362080211928,0.9523771484639009,0.9928032489616221,0.9677914377367641,0.9674323608904926,1.0303398561402906,0.8669418055239967,0.9968160000777239,0.9791309249955268,0.9141592330926253,0.9183370749875259,0.9024266108722526,1.1409859435500842,0.9827921658883825,1.0518535140036507,0.995754298307274,1.0,1.0865837674465255,1.0373198328047604,1.006598137621116,1.0309089916297514,1.0641709316360768,1.0631987441927404,1.1074584461191044,0.9800624610327232,0.9699108515491479,1.0730594977341192,1.0709187467872405,1.0704854101866281,1.018388234480972,1.0724282359265653,1.02614002680363,1.0856022020081482,1.0963107659847435,1.080677164980813,1.1418102289417489,0.9890983901416661,0.9291710418186272,0.9585886813761904
1128968,1.0269676545744997,1.0339923128526405,1.026467639142038,0.930817775032947,0.9983806860036125,0.9228898372962632,0.8855370442073537,0.8098649363673132,0.9055243951330146,0.9007159661078523,0.8858737029342493,0.8806456636379996,0.9286901623559168,0.8988678035353677,0.9241064587653566,0.8968221851108569,0.8860691167163691,0.8692205661383379,0.9007614239463051,0.9358106223359245,0.8944501724708853,0.9000907588055203,0.8894030616445044,0.8880033938929608,0.8654342643983934,0.9644906925747665,0.947035076493115,0.9400983304822741,0.8901226651711323,0.9200937920655525,0.9280931462674592,0.8487729235077829,0.8507045860985775,0.8870104384223072,0.9047287184739528,0.8909098473203284,0.9446077437371591,0.9305437171174247,0.970531120887493,0.8947170886491539,0.9056963267717177,0.9083928866192708,0.9288517075196071,0.8851689311247497,0.9284221057883362,0.9721711214335992,0.8763377062826438,0.9167632783923735,0.974577383567567,1.0,0.8876868054306823,0.9441894583452596,0.9226295329719936,0.9600083562558933,0.9823552117710196,0.9709084406195458,0.9442324814363432,0.9763644210209008,0.954605050490399,1.0463091130242745,0.9814030992804605,0.968523322285694,1.0054659505988468,0.9912708192125965,0.9561070847589288,0.9860822386919961,1.0050112225034236,1.0012143274680936,1.0429682729069976,0.9367407603206952,0.8987202255662975,0.9162587954751801
1103567,0.8170938710765715,0.8474267942332633,0.8420653913372709,1.1428974142108532,1.2063461254543517,1.1218058627804584,1.1190380766582895,1.0933794968002455,1.0740257871650725,1.0917641339562505,1.1703037442334754,1.0674334055889838,0.9638346237240666,1.0549410167603954,1.0714319086114465,1.102155982732904,1.0915445748811161,1.1553525482644935,1.1499425455126415,1.1747866929813846,1.152147556586041,1.1953704640164868,1.1005412616821977,1.1109195982740114,1.113741887213072,1.1395836982285419,1.1366487826759684,1.0764118319006506,1.152955315771217,1.0784079105018434,1.034992340809575,0.9768604743251477,1.0010417457827085,1.0454471484600818,1.0355385698691404,0.9932391215449271,1.1034401968495582,1.1613447022488221,1.2182209330166975,1.1719003362354117,1.1316371219217254,1.1627516471642982,1.1516003569108348,1.1612337314514398,1.1742366546082543,1.1156117536755394,1.0705644491267678,1.0881336300926803,1.147071801798721,1.0,1.0980945090801386,0.9643448084196162,0.9700374891192755,0.9978659308172468,1.030036162661815,1.055973723872782,1.0146548872924028,1.0654068846119147,0.9963826228800973,0.9886854506288641,1.067528376467115,1.0454832780518932,0.9632481552499801,0.9326161414401118,1.0195981573005797,0.9961477644424224,0.96118348274557,0.9710419066016454,0.9415138905343042,1.0316611217292346,1.1185716307559883,1.1514434997681087
