,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3
r119a,0.9608719157202472,0.9697334389547004,0.9656673876829928,0.99579527670785,0.98991300309652,0.989232835892658,0.9922408167166336,0.987148651128755,0.9819726373424696,0.99379611284443,0.9981063793233862,0.9985100820129198,0.9826058964633064,0.9912044412573008,0.9945651122305204,0.9920273849388699,0.9927374560456604,0.990667050531146,0.9875371086913056,0.9923322874785324,0.9925035019815732,1.0000979206233147,0.9942980293327972,0.9930338564952744,0.9767218637988628,0.9914169935085076,0.9902334439386842,0.9752081985947509,0.9702758136646764,0.9734931218091508,0.9848560185709101,0.98694899860038,0.9835097565880936,0.9896503178315802,0.995885867943192,0.990424008025973,0.993202725594164,0.9896435747946452,0.9970178186216884,0.992707258967213,0.9888282536765676,0.9949005050241492,0.999972734676742,1.0013310168558334,1.0,1.008450491156947,1.0115311795096114,1.0109310492224106,0.997651370918044,0.9914958577230932,0.9867997722612568
r124,0.9882441292023928,1.012924738259342,1.0016098243699492,1.000056525542191,1.0008077961412087,0.9997303500920992,0.9889959765926576,0.9933865115636552,0.9912506535765816,0.9982676074900956,1.0022800557987852,1.0023429260446914,1.0041753918359235,0.987677431802366,0.99408615934608,1.0197888424924415,1.0004173084670935,1.0067712408423577,1.0033286622855524,1.009973297449227,0.9964628276787124,1.0040707042246209,0.9970439448599104,1.0041693355278316,0.9893406093626486,1.0003094485039334,0.9949781670093286,1.0172922015804655,1.0144820746258283,1.0018858189815654,0.995581779049154,0.9921475639654282,0.9943056284155056,0.9932607710718424,1.0025678746309616,0.9966055835123068,1.0017338344880211,1.0006203389859836,1.0082512871817664,0.997322246636514,0.977925622191928,0.9872759850945604,0.9987823936779064,1.014454100250356,1.0,1.0048828263001808,0.9912382525647744,0.9962773892928509,0.998853627396892,0.9860537644424924,0.9765664136187334
r127,0.9882441292023928,1.012924738259342,1.0016098243699492,1.000056525542191,1.0008077961412087,0.9997303500920992,0.9889959765926576,0.9933865115636552,0.9912506535765816,0.9982676074900956,1.0022800557987852,1.0023429260446914,1.0041753918359235,0.987677431802366,0.99408615934608,1.0197888424924415,1.0004173084670935,1.0067712408423577,1.0033286622855524,1.009973297449227,0.9964628276787124,1.0040707042246209,0.9970439448599104,1.0041693355278316,0.9893406093626486,1.0003094485039334,0.9949781670093286,1.0172922015804655,1.0144820746258283,1.0018858189815654,0.995581779049154,0.9921475639654282,0.9943056284155056,0.9932607710718424,1.0025678746309616,0.9966055835123068,1.0017338344880211,1.0006203389859836,1.0082512871817664,0.997322246636514,0.977925622191928,0.9872759850945604,0.9987823936779064,1.014454100250356,1.0,1.0048828263001808,0.9912382525647744,0.9962773892928509,0.998853627396892,0.9860537644424924,0.9765664136187334
r131,0.9867786610701952,1.0087878029842794,0.9943676842758428,0.996411457605754,0.98630239788443,0.9886135413384098,0.9991887931958688,1.0085805342854264,1.0026408891112462,1.001265703527791,0.9913694353389882,0.9915893740680216,0.996188595023602,0.9973997199598456,0.9875105989675548,1.00346931416152,0.992370042850692,0.9933076250840608,0.9946032168881755,1.0001838778739038,0.9858030687462842,1.0062606192720904,0.9890846065630756,0.9906488679815342,0.9811599899939248,0.9985153323608814,0.9940866695038871,1.0035573546276473,1.0010551861032508,1.0081049208447983,0.9976667652113458,1.0070065266899058,1.0073918255564254,0.9943423442154814,0.9963266658653142,0.9889614798595252,0.9896716512947796,0.9927956259157346,0.9937137157949794,0.98400912242173,0.9977609782562789,0.9860632916738408,0.9891079973880244,0.986474905218428,1.0,0.9878244258689528,1.0006331766364644,1.0023595494667217,0.9940223447352776,0.999828467283708,0.9913668363584384
r136,1.9537349862560647,1.9903680280392184,1.962238655038548,1.985693284382578,1.9983062127030204,1.9829683062255175,1.9690351386866551,1.972386446264216,1.9801532628308884,1.9797887447427813,2.004596868178856,2.005102193367417,1.9839908374665272,1.9851342675555366,1.9872572435832345,2.028651704007558,1.9960633292861942,2.008854380790768,2.0058018419319223,2.0208168110041314,1.9822946063680793,2.008263630977684,1.999284037719812,2.0056041662485526,1.972302140965381,1.9931803895801208,1.9867147133483578,1.9886652789439023,1.966479080807606,1.9694539595317262,1.9776302897973537,1.9722376771911414,1.9799637633054057,1.968070121600109,1.9988745032267863,1.9777527863098168,1.9896897482892475,1.988205539380591,2.0028979044804958,1.9778975669039078,1.9478310727038846,1.9603529971445033,1.9933651756506934,2.0186031036140086,2.0,2.00396892697786,1.9820032135300583,1.9866195144294156,1.9925228028699542,1.9721042816111205,1.9598930949987592
r144a,0.9654908570536718,0.9774432897798764,0.9606288306685988,0.9856367588403872,0.9974984165618116,0.9832379561334182,0.9800391620939976,0.9789999347005608,0.9889026092543068,0.9815211372526856,1.002316812380071,1.002759267322726,0.9798154456306036,0.9974568357531706,0.9931710842371544,1.0088628615151167,0.9956460208191008,1.0020831399484105,1.00247317964637,1.0108435135549043,0.9858317786893668,1.0041929267530632,1.0022400928599016,1.0014348307207213,0.9829615316027324,0.9928709410761872,0.9917365463390292,0.9713730773634369,0.9519970061817776,0.9675681405501608,0.9820485107481998,0.9800901132257132,0.9856581348899,0.9748093505282666,0.9963066285958248,0.98114720279751,0.9879559138012264,0.9875852003946076,0.9946466172987292,0.9805753202673938,0.9699054505119564,0.9730770120499428,0.9945827819727868,1.0041490033636529,1.0,0.9990861006776792,0.990764960965284,0.9903421251365648,0.9936691754730622,0.986050517168628,0.9833266813800259
r147,0.9654908570536718,0.9774432897798764,0.9606288306685988,0.9856367588403872,0.9974984165618116,0.9832379561334182,0.9800391620939976,0.9789999347005608,0.9889026092543068,0.9815211372526856,1.002316812380071,1.002759267322726,0.9798154456306036,0.9974568357531706,0.9931710842371544,1.0088628615151167,0.9956460208191008,1.0020831399484105,1.00247317964637,1.0108435135549043,0.9858317786893668,1.0041929267530632,1.0022400928599016,1.0014348307207213,0.9829615316027324,0.9928709410761872,0.9917365463390292,0.9713730773634369,0.9519970061817776,0.9675681405501608,0.9820485107481998,0.9800901132257132,0.9856581348899,0.9748093505282666,0.9963066285958248,0.98114720279751,0.9879559138012264,0.9875852003946076,0.9946466172987292,0.9805753202673938,0.9699054505119564,0.9730770120499428,0.9945827819727868,1.0041490033636529,1.0,0.9990861006776792,0.990764960965284,0.9903421251365648,0.9936691754730622,0.986050517168628,0.9833266813800259
r150,0.9882441292023928,1.012924738259342,1.0016098243699492,1.000056525542191,1.0008077961412087,0.9997303500920992,0.9889959765926576,0.9933865115636552,0.9912506535765816,0.9982676074900956,1.0022800557987852,1.0023429260446914,1.0041753918359235,0.987677431802366,0.99408615934608,1.0197888424924415,1.0004173084670935,1.0067712408423577,1.0033286622855524,1.009973297449227,0.9964628276787124,1.0040707042246209,0.9970439448599104,1.0041693355278316,0.9893406093626486,1.0003094485039334,0.9949781670093286,1.0172922015804655,1.0144820746258283,1.0018858189815654,0.995581779049154,0.9921475639654282,0.9943056284155056,0.9932607710718424,1.0025678746309616,0.9966055835123068,1.0017338344880211,1.0006203389859836,1.0082512871817664,0.997322246636514,0.977925622191928,0.9872759850945604,0.9987823936779064,1.014454100250356,1.0,1.0048828263001808,0.9912382525647744,0.9962773892928509,0.998853627396892,0.9860537644424924,0.9765664136187334
r153,0.9882441292023928,1.012924738259342,1.0016098243699492,1.000056525542191,1.0008077961412087,0.9997303500920992,0.9889959765926576,0.9933865115636552,0.9912506535765816,0.9982676074900956,1.0022800557987852,1.0023429260446914,1.0041753918359235,0.987677431802366,0.99408615934608,1.0197888424924415,1.0004173084670935,1.0067712408423577,1.0033286622855524,1.009973297449227,0.9964628276787124,1.0040707042246209,0.9970439448599104,1.0041693355278316,0.9893406093626486,1.0003094485039334,0.9949781670093286,1.0172922015804655,1.0144820746258283,1.0018858189815654,0.995581779049154,0.9921475639654282,0.9943056284155056,0.9932607710718424,1.0025678746309616,0.9966055835123068,1.0017338344880211,1.0006203389859836,1.0082512871817664,0.997322246636514,0.977925622191928,0.9872759850945604,0.9987823936779064,1.014454100250356,1.0,1.0048828263001808,0.9912382525647744,0.9962773892928509,0.998853627396892,0.9860537644424924,0.9765664136187334
r172,0.9654908570536718,0.9774432897798764,0.9606288306685988,0.9856367588403872,0.9974984165618116,0.9832379561334182,0.9800391620939976,0.9789999347005608,0.9889026092543068,0.9815211372526856,1.002316812380071,1.002759267322726,0.9798154456306036,0.9974568357531706,0.9931710842371544,1.0088628615151167,0.9956460208191008,1.0020831399484105,1.00247317964637,1.0108435135549043,0.9858317786893668,1.0041929267530632,1.0022400928599016,1.0014348307207213,0.9829615316027324,0.9928709410761872,0.9917365463390292,0.9713730773634369,0.9519970061817776,0.9675681405501608,0.9820485107481998,0.9800901132257132,0.9856581348899,0.9748093505282666,0.9963066285958248,0.98114720279751,0.9879559138012264,0.9875852003946076,0.9946466172987292,0.9805753202673938,0.9699054505119564,0.9730770120499428,0.9945827819727868,1.0041490033636529,1.0,0.9990861006776792,0.990764960965284,0.9903421251365648,0.9936691754730622,0.986050517168628,0.9833266813800259
r184a,0.97770572558972,0.9904613814896186,0.982522422798415,0.9951051196988772,0.9943770044963718,0.9936314527768496,0.9790983970778648,0.9852090525896604,0.9847019874254588,0.9957331155456114,0.9944799361935972,1.0006659624563667,0.9921605981962768,0.9897771388137996,0.9926229471313556,0.9983651859126442,0.9966648442694044,0.993243068422018,0.9989557776180368,1.000924135401867,0.9938890632540592,0.9967402150203784,0.9961037821492816,0.9979905820309379,0.9874158969288108,0.9973223697014082,0.991655220436948,0.985643559344342,0.9813783622948258,0.9766378795395408,0.9876853192401278,0.992223594644852,0.9926437584581173,0.9970155432487496,0.999024117515375,0.9974798608228465,0.9947912623925826,0.9985924231021476,0.9954878793708006,0.9908455473322691,0.9855785942567488,0.9871152576273512,0.9986616067019224,0.9976635067198087,1.0,0.9963869849337246,0.9956546512190376,0.9932793476267776,0.9954915354146912,0.9870508550080492,0.9928473719794048
r186a,0.97770572558972,0.9904613814896186,0.982522422798415,0.9951051196988772,0.9943770044963718,0.9936314527768496,0.9790983970778648,0.9852090525896604,0.9847019874254588,0.9957331155456114,0.9944799361935972,1.0006659624563667,0.9921605981962768,0.9897771388137996,0.9926229471313556,0.9983651859126442,0.9966648442694044,0.993243068422018,0.9989557776180368,1.000924135401867,0.9938890632540592,0.9967402150203784,0.9961037821492816,0.9979905820309379,0.9874158969288108,0.9973223697014082,0.991655220436948,0.985643559344342,0.9813783622948258,0.9766378795395408,0.9876853192401278,0.992223594644852,0.9926437584581173,0.9970155432487496,0.999024117515375,0.9974798608228465,0.9947912623925826,0.9985924231021476,0.9954878793708006,0.9908455473322691,0.9855785942567488,0.9871152576273512,0.9986616067019224,0.9976635067198087,1.0,0.9963869849337246,0.9956546512190376,0.9932793476267776,0.9954915354146912,0.9870508550080492,0.9928473719794048
r386,1.0262094037702036,1.0165127106159604,1.0296666559995409,1.0088881066330029,0.9974666495992656,0.9936885559764776,1.0003040130830456,1.0258673200832915,1.008051380969774,0.9712180717294316,0.994309272343858,1.0030304752425208,1.017160462629564,0.9884957807839452,0.996735583655462,1.0078610279504443,1.0015771713210275,0.9994865985956912,0.9962406658052042,0.9982713738853312,0.9984454503421388,0.9874816681766168,0.9836533654965566,0.9980691582865358,1.012540677612609,0.9949286093415328,0.9958602356404854,1.0089057625652302,0.9944212771639276,1.0050774598851702,1.01463235383371,1.0021587135887775,1.0005023664466663,0.9987483599294203,0.9990308548450636,0.9945459721852858,1.0001155911813029,1.0021827146216498,0.9980503988585441,0.9919792410376832,0.9896017594136466,0.9895038241645708,1.0093860590966122,0.99899085312361,1.0,0.9950345449348992,0.9933255058700458,0.9989072633194696,1.0071087197131794,0.9955633952799072,0.9949843358776266
r969,1.9273252884806906,1.8893204135414061,1.9285789047259854,2.029006517241659,2.0228676968215984,2.0227983824190425,1.9805686731993097,1.9718640297509353,1.971388079865522,2.0153191632046576,2.0178358999421997,2.020480813730946,1.983056034119198,2.0090016816811898,1.9972478361940116,2.0517627837890537,2.0535424322422786,2.0392462121361747,2.030813998787664,2.0263257459301824,2.03888450864452,2.0251816519716517,2.007575084568376,2.0122146952512523,1.9896415962534357,2.0059261694969592,2.0066686686217574,1.9810333829038178,1.966611729292228,1.9882078227276483,1.9989113017235587,1.9698667648374895,1.9799542338575502,2.0181479050651,2.017857747641337,2.016244470684206,2.055500075640377,2.0291092184832538,2.0415921174329106,2.0240833739604054,2.0019237805491272,2.0145421061231437,2.012047943864097,2.0034231212797025,2.0,1.9868066891522411,1.9963186336203544,1.9806973892741544,2.0150521361831295,2.002731959121987,2.0000321160889545
r218,0.97770572558972,0.9904613814896186,0.982522422798415,0.9951051196988772,0.9943770044963718,0.9936314527768496,0.9790983970778648,0.9852090525896604,0.9847019874254588,0.9957331155456114,0.9944799361935972,1.0006659624563667,0.9921605981962768,0.9897771388137996,0.9926229471313556,0.9983651859126442,0.9966648442694044,0.993243068422018,0.9989557776180368,1.000924135401867,0.9938890632540592,0.9967402150203784,0.9961037821492816,0.9979905820309379,0.9874158969288108,0.9973223697014082,0.991655220436948,0.985643559344342,0.9813783622948258,0.9766378795395408,0.9876853192401278,0.992223594644852,0.9926437584581173,0.9970155432487496,0.999024117515375,0.9974798608228465,0.9947912623925826,0.9985924231021476,0.9954878793708006,0.9908455473322691,0.9855785942567488,0.9871152576273512,0.9986616067019224,0.9976635067198087,1.0,0.9963869849337246,0.9956546512190376,0.9932793476267776,0.9954915354146912,0.9870508550080492,0.9928473719794048
r243,0.9784158321520172,0.9808277356738055,0.978380884532028,1.0034269377290364,1.0020046990310965,1.0015128436386531,0.9995513761078392,1.0000603170033893,1.0017051849842242,1.0000212274432527,1.002038093423531,1.000937890572012,0.9986996896651344,0.9977408305211284,0.9991294159553746,1.0104842859968253,1.0078184297697803,1.005271136579441,1.0026658562270443,1.0041471175720775,1.0051264275455587,1.001724859199922,1.0007711774810997,1.0019687159260706,0.995441535997084,1.0024786923066569,0.9995648374133168,1.0062341376635937,1.00082165737664,1.0065528081836452,1.0015964590553683,1.0004162649847628,0.9954148722573885,1.0006489902467663,1.0032257947606529,1.0001579114681003,1.0066938930198988,1.0056273434320735,1.0078225717099274,1.0049734346313828,1.005428789176282,1.005963099455231,0.999881436963295,0.9975055165465332,1.0,0.9984082006272966,0.9989337092834342,1.0000836154167152,1.0014061886798704,0.9955220449586892,0.9974628027887682
r258,1.9688828953862405,1.9521587385495742,1.9678368082862006,2.003379160418679,2.0037869731370685,1.9823581402332788,1.9506887014588337,1.9791520688289093,1.9907083512551638,1.9395803740635245,2.0197225906984864,2.0168079981057385,1.986519676976314,1.9887990266559004,1.9864915814238775,2.028794519108511,2.0214300204004765,1.9998308990920193,1.982146458365724,2.001566729765195,1.983320941641697,2.004594330289687,1.996761578906525,1.9897193199723038,1.9861639560223776,2.0101896178693113,2.0024453728598504,1.9898819776680603,1.9808259871069933,1.9895704903506704,2.0016735798955665,2.0083246944341573,2.001504793522364,2.0370488407080294,2.0213679052861684,1.9858288917537061,2.024013278324777,2.0028117658525653,2.0062170944493616,2.004268686002802,2.0081608807547484,2.000394408855808,2.0058726696154645,2.0462738172384256,2.0,2.017566552794917,2.028421500008113,2.00192234451082,2.001788677427068,1.9786853934590547,1.9851318686776969
r259,0.9832780126579764,0.9778919841335192,0.9824784419729179,1.0050907325328162,1.001908918222886,0.9978738688601859,0.999591696503866,1.01446041755989,1.0084863524982326,0.9925835275945588,0.9942547893318644,1.0003617375897602,1.0045035478109765,0.9987773610192257,1.001596585924035,0.9966398723412712,1.0039626450570576,1.0018410569324994,0.9954430717597652,0.9976197439443026,1.003168469202616,1.005702619900111,1.0024279577158854,1.0085840273262368,1.0141060623699207,1.010214117987785,1.0065689161217417,1.0019160166842236,0.9955268336035482,1.0054859748600893,1.0112252228207017,1.0081459102924852,1.0073937573291614,1.0037829120159911,1.0079491409442092,1.0052857982503711,1.003227528400944,0.9945796149226692,0.99560889181661,1.01267529650273,1.0059510660469235,1.0110642297175665,1.006494524246924,1.006272200437833,1.0,0.9988622586168222,1.0027862880442036,1.001994667635843,1.0096027984973976,1.00652660929217,1.0015318479566369
