,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3
r9,-8.267334173046379,-8.335132562243809,-8.396385112742117,-9.58908372904523,-9.703498050857206,-9.480054240124947,-8.96285621555205,-9.092124601848171,-9.043110468919762,-9.496261193963052,-9.790942999503628,-9.484185049683118,-9.243999346575011,-9.092085120352314,-9.359712573672395,-9.72199105776459,-9.525921718593626,-9.776533518826733,-9.708775449990748,-9.758473688424946,-9.75233539718163,-9.011572552482578,-9.236144105510844,-9.103819568875503,-9.009804791666868,-9.032561432598191,-9.062020713428634,-8.705681919466072,-8.956054235532799,-8.906985121198861,-9.005932688230555,-8.911104964171185,-9.12853161500477,-9.165953991492103,-9.126957594001574,-9.289840903910484,-9.688156085005305,-9.747809564756592,-9.790419798263166,-9.066700664395219,-9.108928083465077,-9.190699394140463,-9.315791263318554,-9.303016178271639,-9.437627065728885,-9.00543353327207,-9.043315943946777,-8.867983349412125,-9.173737903881902,-9.064057067497902,-9.188491874527594
r10,3.6569979570911237,3.671576888246515,3.629255939114998,4.575559555707846,5.052445911866361,4.245004135038038,4.09640137903128,4.150629431957097,4.152017470707984,4.541604003004845,5.284867064960546,4.537508713933934,4.227861272217632,3.97183537438891,4.205557328066709,5.005505085353605,4.490806495092176,5.9259510027570705,5.0282462949067925,5.1392938745914565,5.467448358780573,3.9909738882561974,4.139784016661336,4.089361053301866,4.013027886537968,4.014663207449438,3.9857409350232533,3.8075043888520654,3.9575201800190025,3.861791492211812,3.879349003264464,3.841989456569778,3.9838797098812875,4.020079884504597,4.037758018145562,4.148184130207057,4.825826723957728,4.983114814224115,5.104280360537714,3.8854514864867764,3.9763067706303454,3.95453696512833,4.204662814303689,4.230090901361631,4.254578437649463,4.051019749587026,3.963713036928512,3.8392857731842205,4.055201609531706,4.06915404240718,4.0553523485108425
r11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r12a,3.6569979570911237,3.671576888246515,3.629255939114998,4.575559555707846,5.052445911866361,4.245004135038038,4.09640137903128,4.150629431957097,4.152017470707984,4.541604003004845,5.284867064960546,4.537508713933934,4.227861272217632,3.97183537438891,4.205557328066709,5.005505085353605,4.490806495092176,5.9259510027570705,5.0282462949067925,5.1392938745914565,5.467448358780573,3.9909738882561974,4.139784016661336,4.089361053301866,4.013027886537968,4.014663207449438,3.9857409350232533,3.8075043888520654,3.9575201800190025,3.861791492211812,3.879349003264464,3.841989456569778,3.9838797098812875,4.020079884504597,4.037758018145562,4.148184130207057,4.825826723957728,4.983114814224115,5.104280360537714,3.8854514864867764,3.9763067706303454,3.95453696512833,4.204662814303689,4.230090901361631,4.254578437649463,4.051019749587026,3.963713036928512,3.8392857731842205,4.055201609531706,4.06915404240718,4.0553523485108425
r13a,3.6569979570911237,3.671576888246515,3.629255939114998,4.575559555707846,5.052445911866361,4.245004135038038,4.09640137903128,4.150629431957097,4.152017470707984,4.541604003004845,5.284867064960546,4.537508713933934,4.227861272217632,3.97183537438891,4.205557328066709,5.005505085353605,4.490806495092176,5.9259510027570705,5.0282462949067925,5.1392938745914565,5.467448358780573,3.9909738882561974,4.139784016661336,4.089361053301866,4.013027886537968,4.014663207449438,3.9857409350232533,3.8075043888520654,3.9575201800190025,3.861791492211812,3.879349003264464,3.841989456569778,3.9838797098812875,4.020079884504597,4.037758018145562,4.148184130207057,4.825826723957728,4.983114814224115,5.104280360537714,3.8854514864867764,3.9763067706303454,3.95453696512833,4.204662814303689,4.230090901361631,4.254578437649463,4.051019749587026,3.963713036928512,3.8392857731842205,4.055201609531706,4.06915404240718,4.0553523485108425
r14,19.764976093336383,19.863871500344125,19.683387910053444,19.736559752524002,19.896555303513523,19.64383607723159,19.821787675023675,19.90961616481879,19.904788558226297,19.877248860711713,19.77833235376649,19.857072045488515,19.938451140755685,19.815800567761368,19.846353277244447,19.92451272068555,19.864383173828212,19.827853907051566,19.85777386116121,19.842321859176263,19.793666733336128,19.893253163296603,19.835697808812853,19.888284128018103,19.843003662168176,19.913767577519614,19.87742293519599,19.76613131491387,19.82076829743316,19.657498286755274,19.719431878267855,19.632046487159993,19.75619851934125,19.726431782529605,19.817388338057363,19.808510539359155,19.76835208333452,19.718102582206093,19.714056669192708,19.72213267026636,19.830037750581607,19.646151795370933,19.858522666190837,19.92138955523064,19.890188397376424,19.860057686643113,19.766711563194796,19.768362633303262,19.82479441611576,19.804432976439532,19.69310970625118
r15,19.764976093336383,19.863871500344125,19.683387910053444,19.736559752524002,19.896555303513523,19.64383607723159,19.821787675023675,19.90961616481879,19.904788558226297,19.877248860711713,19.77833235376649,19.857072045488515,19.938451140755685,19.815800567761368,19.846353277244447,19.92451272068555,19.864383173828212,19.827853907051566,19.85777386116121,19.842321859176263,19.793666733336128,19.893253163296603,19.835697808812853,19.888284128018103,19.843003662168176,19.913767577519614,19.87742293519599,19.76613131491387,19.82076829743316,19.657498286755274,19.719431878267855,19.632046487159993,19.75619851934125,19.726431782529605,19.817388338057363,19.808510539359155,19.76835208333452,19.718102582206093,19.714056669192708,19.72213267026636,19.830037750581607,19.646151795370933,19.858522666190837,19.92138955523064,19.890188397376424,19.860057686643113,19.766711563194796,19.768362633303262,19.82479441611576,19.804432976439532,19.69310970625118
r16a,12.968430439396817,13.127194203866242,12.815532255401529,13.79738758519741,14.72472287357591,13.22108497162987,13.422339934233154,13.40601180550074,13.332182843798039,13.833144765697888,14.811502485423404,13.90824099151674,13.467742709698978,13.117559912474857,13.293956231720395,14.606255168293174,13.74736850114033,15.145996179462395,14.675098534896813,14.683566400128354,14.81562884783462,13.190842451880982,13.286557489051473,13.222795269663802,13.174715075961966,13.224782186838887,13.157645166257007,12.916345996407161,13.102039481847191,12.89091502109736,12.970248261362926,12.874138044326422,13.045035569152938,13.08673421741942,13.3051194469043,13.215620020650876,14.187336357176038,14.393880753139603,14.489515137367519,13.02680604221727,13.210582432378608,13.009461487615226,13.330707703624206,13.39990243301561,13.347420037204232,13.224756403373394,13.141161925215679,12.988108214482114,13.181599780307838,13.170513742502097,13.06436216252211
r17,12.968430439396817,13.127194203866242,12.815532255401529,13.79738758519741,14.72472287357591,13.22108497162987,13.422339934233154,13.40601180550074,13.332182843798039,13.833144765697888,14.811502485423404,13.90824099151674,13.467742709698978,13.117559912474857,13.293956231720395,14.606255168293174,13.74736850114033,15.145996179462395,14.675098534896813,14.683566400128354,14.81562884783462,13.190842451880982,13.286557489051473,13.222795269663802,13.174715075961966,13.224782186838887,13.157645166257007,12.916345996407161,13.102039481847191,12.89091502109736,12.970248261362926,12.874138044326422,13.045035569152938,13.08673421741942,13.3051194469043,13.215620020650876,14.187336357176038,14.393880753139603,14.489515137367519,13.02680604221727,13.210582432378608,13.009461487615226,13.330707703624206,13.39990243301561,13.347420037204232,13.224756403373394,13.141161925215679,12.988108214482114,13.181599780307838,13.170513742502097,13.06436216252211
r18,12.968430439396817,13.127194203866242,12.815532255401529,13.79738758519741,14.72472287357591,13.22108497162987,13.422339934233154,13.40601180550074,13.332182843798039,13.833144765697888,14.811502485423404,13.90824099151674,13.467742709698978,13.117559912474857,13.293956231720395,14.606255168293174,13.74736850114033,15.145996179462395,14.675098534896813,14.683566400128354,14.81562884783462,13.190842451880982,13.286557489051473,13.222795269663802,13.174715075961966,13.224782186838887,13.157645166257007,12.916345996407161,13.102039481847191,12.89091502109736,12.970248261362926,12.874138044326422,13.045035569152938,13.08673421741942,13.3051194469043,13.215620020650876,14.187336357176038,14.393880753139603,14.489515137367519,13.02680604221727,13.210582432378608,13.009461487615226,13.330707703624206,13.39990243301561,13.347420037204232,13.224756403373394,13.141161925215679,12.988108214482114,13.181599780307838,13.170513742502097,13.06436216252211
r19,0.969209850464971,0.7769169199741969,0.8783104157932619,2.05948512386777,3.388903279864506,1.2725489414653017,1.1825222182484247,1.1345388925095001,1.2886490987786952,1.9163000247970423,3.9467089179409354,1.927363489350116,1.1736620490627792,0.8904436661741874,1.168240107549327,3.0713572009434427,1.7937497607508301,4.88704486686918,3.3318373297383284,3.6756985023424993,4.218241987897953,1.01250182440648,1.1548843155559947,1.2018215009454785,1.108074843390896,1.0784986335220468,0.9075885297101427,0.8503951071237318,0.9379116384088299,0.833609178049156,0.7964462642388237,0.9080947446867005,0.9039673579909316,1.0161811027186096,0.9745416669192313,1.1972749020922815,2.8431215456847903,3.2847804953836683,3.52201549647505,0.9728861324023562,0.9369680792008458,0.9983337585869214,1.3426804037856237,1.3696392551913543,1.2899982697534753,1.312816874780888,1.0131318084096177,0.9692015293637901,1.0675074711488144,1.2551128760347652,1.076287238949811
r20,6.127887166245974,6.048217912071642,6.209647036201087,7.195593529237587,7.631555441478713,6.917580026448718,6.488636794269995,6.610735506774904,6.666943678873922,7.075599423532877,7.997652205415629,7.029641874483783,6.711386555506016,6.554696881101475,6.810386884840565,7.570802266694549,7.0476117946769365,8.494163204213466,7.618664772766105,7.838700531515827,8.121027666966382,6.540099163215963,6.70851518312285,6.688171214965784,6.577223494922365,6.564820286492995,6.548224556607517,6.3971495081703775,6.516040248247702,6.486384202466019,6.49735328342656,6.4886587273213285,6.616060516272525,6.644515532438842,6.521562491990114,6.775254852830988,7.4856563955658,7.697359515420361,7.854669993289866,6.489358304208049,6.500655580508624,6.594996983520028,6.802696523301879,6.8087138059174315,6.876928439518973,6.631878652077472,6.520890485786207,6.437269227755617,6.650678530975064,6.673586791290968,6.710723050097797
r21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r22,14.439491872755594,14.45681474118149,14.620760172231867,19.113897041622856,19.63338688875348,18.701106994773966,17.302874260023778,17.45523909104844,17.437010732793162,18.865093889867378,19.88152485177037,18.80549388461987,17.850076342527213,17.075573356039843,18.16261591350472,19.572871037241367,18.87860071184664,19.800644147168015,19.633736444194717,19.83356005468715,19.817812285231426,16.907493320790834,17.77846834527102,17.24123287406896,17.04504743058793,16.987431867821364,16.99979304320265,15.868401836725173,16.816738585638294,16.68190086473857,16.746109879785628,16.664451684398884,17.217045433772807,17.499880874538764,17.379568417217158,17.98939235709708,19.625453416803335,19.76792415251063,19.943499280958687,17.22635069527812,17.29066798388754,17.719383231769704,18.139856802732336,17.988397024073773,18.424981526928555,17.03393455878374,17.13390462253067,16.457751329570137,17.496871802105826,17.314196957337845,17.603492696963606
r23,14.439491872755594,14.45681474118149,14.620760172231867,19.113897041622856,19.63338688875348,18.701106994773966,17.302874260023778,17.45523909104844,17.437010732793162,18.865093889867378,19.88152485177037,18.80549388461987,17.850076342527213,17.075573356039843,18.16261591350472,19.572871037241367,18.87860071184664,19.800644147168015,19.633736444194717,19.83356005468715,19.817812285231426,16.907493320790834,17.77846834527102,17.24123287406896,17.04504743058793,16.987431867821364,16.99979304320265,15.868401836725173,16.816738585638294,16.68190086473857,16.746109879785628,16.664451684398884,17.217045433772807,17.499880874538764,17.379568417217158,17.98939235709708,19.625453416803335,19.76792415251063,19.943499280958687,17.22635069527812,17.29066798388754,17.719383231769704,18.139856802732336,17.988397024073773,18.424981526928555,17.03393455878374,17.13390462253067,16.457751329570137,17.496871802105826,17.314196957337845,17.603492696963606
r24a,17.370671919720547,17.498446874741738,17.631721783712383,19.359978792521126,19.63338688875348,19.3379607226136,18.458488590923885,18.69835650324579,18.677946074865346,19.259271074473016,19.88152485177037,19.23085004587307,18.919013933145546,18.964731879170152,19.2290995615324,19.572871037241367,19.386327512832736,19.800644147168015,19.633736444194717,19.83356005468715,19.817812285231426,18.84673900067297,19.044191295200992,18.86560073170234,18.784366844546128,18.88962702487554,18.935887518222383,18.25688409981388,18.695157424312125,18.612422033607483,18.81681391935447,18.66697081870323,18.969776713218717,19.023092174658252,18.92089232560756,19.198543726229534,19.625453416803335,19.76792415251063,19.943499280958687,19.20405383563937,19.107104924508697,19.285648183086074,19.228375825747197,19.140869710662603,19.42662041156179,18.726807523684755,18.895946170498963,18.74179186047596,19.080929113355907,18.794643516570137,18.952730791422482
r25,14.910826049466596,15.00958229930212,15.028298907776032,14.972709716817052,14.712525184267012,15.245894264884559,15.043736753942495,15.153356902077347,15.139349845840984,15.02665596457992,14.545061537807882,15.006452331744745,15.200871264732987,15.418430849076843,15.332169091321717,14.743186793636607,15.134548848238298,13.88829802435272,14.717508857765589,14.698647082340244,14.338291150503206,15.379022193728584,15.300160535345585,15.287581376558348,15.30065736685227,15.38703409375236,15.42091429168593,15.20400331850962,15.300442680853624,15.273168667971765,15.388773895546697,15.307519196361831,15.37910790637208,15.35468209408933,15.331382313686165,15.355343002587988,14.871076026111197,14.759898553134247,14.724497614538018,15.577641766466092,15.492264566910745,15.511363024100174,15.338786431663546,15.301038731576284,15.403825966819642,15.242412855579031,15.36761582991837,15.415791473703269,15.397660155204129,15.230384204097652,15.267567900325975
r26,-2.4598458702539494,-2.488864575439616,-2.603422875936351,-4.387269075704074,-4.9208617044864695,-4.092066457729042,-3.414751836981391,-3.544999601168444,-3.5385962290243635,-4.232615109893096,-5.336463313962486,-4.224397714128324,-3.7181426684125602,-3.546301030093308,-3.8969304702106826,-4.829684243604761,-4.251778664594438,-5.912346122815297,-4.916227586429128,-5.134912972346905,-5.4795211347282216,-3.467716806944385,-3.7440307598554083,-3.578019355143992,-3.4837094776938566,-3.502592931123179,-3.5149732265364544,-3.0528807813042618,-3.3947147434584988,-3.3392533656357166,-3.4280400238077724,-3.3594516223414006,-3.5906688068466366,-3.668410080568922,-3.5895100119213956,-3.843200723641546,-4.754377390692137,-5.008025599376385,-5.2190016664206675,-3.6264120691732784,-3.6148403575979513,-3.7742851589859026,-3.88958939408365,-3.8398309790863205,-4.0227944447421455,-3.484394668105723,-3.528330340580595,-3.326000386772693,-3.6832689581517792,-3.564259312472484,-3.685162891096507
r27,2.4598458703124604,2.4888645754510272,2.603422875952586,4.387269075708744,4.920861704486211,4.092066457729046,3.41475183698138,3.544999601172749,3.538596229030655,4.232615109877896,5.336463313962485,4.2243977141240965,3.7181426684125625,3.546301030093296,3.896930470210687,4.829684243658269,4.25177866459444,5.9123461228152925,4.916227586417965,5.134912972346898,5.479521134728226,3.467716806944376,3.744030759855406,3.578019355143984,3.483709477735736,3.5025929311316206,3.514973226536447,3.052880781300978,3.3947147434584712,3.3392533656401144,3.4280400238077724,3.359451622341393,3.590668806793404,3.668410080568922,3.589510011919925,3.843200723642948,4.754377390692134,5.008025599376385,5.2190016664207475,3.6264120691732815,3.6148403575898285,3.7742851589858994,3.8895893940800907,3.8398309790689087,4.0227944447421455,3.484394668109973,3.5283303405805957,3.3260003867684484,3.68326895815178,3.564259312472482,3.6851628910964793
r28,2.4598458703124604,2.4888645754510272,2.603422875952586,4.387269075708744,4.920861704486211,4.092066457729046,3.41475183698138,3.544999601172749,3.538596229030656,4.232615109877896,5.336463313962485,4.2243977141240965,3.7181426684125625,3.546301030093296,3.896930470210687,4.829684243658269,4.25177866459444,5.9123461228152925,4.916227586417965,5.134912972346898,5.479521134728226,3.467716806944376,3.744030759855406,3.578019355143984,3.483709477735736,3.5025929311316206,3.514973226536447,3.052880781300978,3.3947147434584712,3.3392533656401144,3.4280400238077724,3.359451622341393,3.590668806793404,3.668410080568922,3.589510011919925,3.843200723642948,4.754377390692134,5.008025599376385,5.2190016664207475,3.6264120691732815,3.6148403575898285,3.7742851589858994,3.8895893940800907,3.8398309790689087,4.0227944447421455,3.484394668109973,3.5283303405805957,3.3260003867684484,3.68326895815178,3.564259312472482,3.6851628910964793
r29a,2.4598458703124604,2.4888645754510272,2.603422875952586,4.387269075708744,4.920861704486211,4.092066457729046,3.41475183698138,3.544999601172749,3.538596229030655,4.232615109877896,5.336463313962485,4.2243977141240965,3.7181426684125625,3.546301030093296,3.896930470210687,4.829684243658269,4.25177866459444,5.9123461228152925,4.916227586417965,5.134912972346898,5.479521134728226,3.467716806944376,3.744030759855406,3.578019355143984,3.483709477735736,3.5025929311316206,3.514973226536447,3.052880781300978,3.3947147434584712,3.3392533656401144,3.4280400238077724,3.359451622341393,3.590668806793404,3.668410080568922,3.589510011919925,3.843200723642948,4.754377390692134,5.008025599376385,5.2190016664207475,3.6264120691732815,3.6148403575898285,3.7742851589858994,3.8895893940800907,3.8398309790689087,4.0227944447421455,3.484394668109973,3.5283303405805957,3.3260003867684484,3.68326895815178,3.564259312472482,3.6851628910964793
r1273,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424,19.890188397376424
r31a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r32a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r33a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
