r413,0
r414,0
r415,0
NE5,0
r416,0
PAND,11.016140066678979
r418,0
r419,0
r420,0
r421,0
r422,0
r423,0
r424,0
r425,0
r426,0
r427,0
r428,0
r429,0
r430,0
r431,0
r432,0
r433,0
r434,0
r435,0
r436,0.020668949
r437,0
r438,0
r439,0
r440,0
r441,0
r442,0
r443,0.062006845539538114
r444,0.041337897
r445,0
r446,0
r447,0
r448,0
r449,0
r450,0
r451,0
r452,0
r453,0
r454,0
r455,0
r456,0
r457,0
r458,0
r459,0
r460,0
r461,0
r462,0
r463,0
r464,0
r465,0
r466,0
r467,0
r468,0
r469,0
r470,0
r471,0
r472,0
r473,0
r474,0
r475,0
r476,0
r477,0
r478,0
r479,0
r480,0
r481,0
r482,0
r483,0
r484,0
r485,0
r486,0.010334474256683905
r487,0.010334474256683905
r488,0
r489,0
r490,0.010334474256683905
r491,0.010334474256683905
r492,0
r493,0
r494,0
r495,0
r496,0
r497,0
r498,0
r499,0
r500,0
r501,0
r502,0
r503,0
r504,0
r505,0
r506,0
r507,0
r508,0
r509,0
r510,0
r511,0
r512,0
r513,0
r514,0
r515,0
r516,0
r517,0
r518,0
r519,0
r520,0
r521,0
r522,0
r523,0
r524,0
r525,0
r526,0
r527,0
r528,0
r529,0
r531,0
r532,0
r533,0
r534,0
r535,0
r536,0
r537,0
r538,0
r539,0
r540,0
r541,5.077148585366705
r542,5.077148585366705
r543,0
r544,0
r1267,0
r545,0
r546,0
r547,0
r548,0
r549,0
r550,0
r551,0
r552,0
r553,0
r554,0
r555,0
r556,0
r557,0
r558,0
r1213,0
r559,19.890188397376424
r560,19.890188397376424
r561,0
r562,0
r563,0
r564,0
r565,0
r566,0
r567,0
r568,0
r569,0
r570,0
r571,0
r572,0
r573,0
r574,0
r575,0
r576,0
r577,0
r578,0
r579,0
r580,0
r581,0
r582,0
r583,0
r584,0
r585,0
r586,0
r587,0
r588,0
r589,0
r590,0
r591,0
r592,0
r598,0
r599,0
r600,0
r601,0
r602,0
r608,0
r609,0
r610,0
r611,0
r612,0
r618,0
r619,0
r620,0
r621,0
r622,0
r1224,0
r1225,0
r1226,0
r1227,0
r1228,0
r1229,0
r1230,0
r1231,0
r1232,0
r1233,0
r1234,0
r1235,0
r1236,0
r1237,0
r1238,0
r1239,0
r1240,0
r1241,0
r1242,0
r1243,0
r1244,0
r1245,0
r1246,0
r1247,0
r1248,0
r1249,0
r1250,0
r1251,0
r1252,0
r1253,0
r1254,0
r1255,0
r1256,0
r1257,0
r1258,0
r1259,0
r1260,0
r1261,0
r1262,0
r1263,0
r1264,0
r623,0
r624,0
r625,0
r626,0
r627,0
r988,0
r628,0
r629,0
r630,0
r936,0
r937,0
r938,0
r939,0
r940,0
r941,0
r942,0
r943,0
r944,0
r945,0
r946,0
r947,0
r987,0
r948,0
r949,0
r950,0
r951,0
r952,0
r953,0
r954,0
r955,0
r631,0
r632,0
r633,0
r634,0
r635,0
r636,0
r637,0
r638,0
r639,0
r640,0
r641,0
r642,0
r985,0
r643,0
r644,0
r645,0
r646,0
r647,0
r648,0
r649,0
r650,0
r651,0
r652,0
r653,0
r654,0
r655,0
r656,0
r657,0
r658,0
r659,0
r660,0
r661,0
r662,0
r986,0
r663,0
r664,0
r665,0
r666,0
r667,0
r668,0
r669,0
r670,0
r671,0
r672,0
r678,0
r679,0
r680,0
r681,0
r682,0
r683,0
r684,0
r685,0
r1211,0
r686,0
r687,0
r688,0
r689,0
r690,0
r691,0
r692,0
r693,0
r699,0
r700,0
r701,0
r702,0
r703,0
r704,0
r705,0
r706,0
r989,0
r707,0
r708,0
r709,0
r710,0
r711,0
r712,0
r713,0
r714,0
r720,0
r721,0
r722,0
r723,0
r724,0
r725,0
r726,0
r727,0
r990,0
r728,0
r729,0
r730,0
r731,0
r732,0
r733,0
r734,0
r735,0
r736,0
r738,0
r739,0
r740,0
r746,0
r748,0
r749,0
r750,0
r756,0
r758,0
r759,0
r760,0
r766,0
r768,0
r769,0
r770,0
r771,0
r773,0
r774,0
r775,0
r776,0
r778,0
r779,0
r780,0
r781,0
r783,0
r784,0
r785,0
r786,0
r787,0
r788,0
r789,0
r790,0
r791,0
r792,0
r793,0
r741,0
r743,0
r744,0
r745,0
r751,0
r753,0
r754,0
r755,0
r761,0
r763,0
r764,0
r765,0
r593,0
r595,0
r596,0
r597,0
r603,0
r605,0
r606,0
r607,0
r613,0
r614,0
r615,0
r616,0
r673,0
r674,0
r675,0
r676,0
r694,0
r695,0
r696,0
r697,0
r794,0
r795,0
r796,0
r797,0
r798,0
r799,0
r800,0
r801,0
r802,0
r803,0
r804,0
r805,0
r806,0
r807,0
r808,0
r809,0
r810,0
r811,0
r812,0
r813,0
r814,0
r815,0
r816,0
r817,0
r818,0
r819,0
r820,0
r821,0
r822,0
r823,0
r824,0
r825,19.890188397376424
r826,19.890188397376424
r827,0
r828,0
r829,0
r830,0
r831,0
r832,0
r833,0
r834,0
r835,0
r836,0
r837,0
r838,0
r839,0
r840,0
r841,0
r842,0
r843,0
r844,0
r845,0
r846,0
r847,0
r848,0
r849,0
r850,0
r851,0
r852,0
r853,0
r854,0
r855,0
r856,0
r857,0
r858,0
r859,0
r860,0
r861,0
r862,0
r863,0
r864,0
r865,0
r866,0
r867,0
r868,0
r869,0
r870,0
r871,0
r872,0
r873,0
r874,0
r875,0
r876,0
r877,0
r879,0
r880,0
r881,0
r882,0
r883,0
r884,0
r885,0
r886,0
r887,0
r888,0
r889,0
r890,0
r956,0
r891,0
r892,0
r893,0
r894,0
r895,0
r896,0
r897,0
r898,0
r1010,0
r2000,0
r2001,0
r2002,0
r2003,0
NE7,0
r2005,0
r2006,0
r2007,0
r2008,0
r1266,0
r1265,0
r899,0
r900,0
r901,0
r902,0
r903,0
r904,0
r905,0
r112,0
r906,3.3150313995627374
r907,3.3150313995627374
r908,1.1292858789471352
r909,0
r910,0
r911,0
r912,0
PROTEINpolym,0
RNApolym,0
DNApolym,0
Cellwall,0
Lipidsassemb,0
Pool,0
GROWTH,0
m_ATP,0
r1092,43.5282972
r1093,40.36680202014565
r1094,26.75147156170213
r1091,0
r1071,0
r1141,0
r1069,14.70969506944464
r1142,15.984675662731762
r1066,0
r1065,0
r1150,10.367895449298546
r1153,3.546251764762969
r1152,10.835516208453882
r1151,0
r1149,6.216799460493935
r1148,6.216799460493935
r1147,5.180493327931783
r1014,0
r1015,0
r1016,0
r1017,0
r1018,0
r1019,0
r1020,0
r1021,0
r1022,0
r1023,0
r1024,0
r1025,0
r1026,0
r1027,0
r1028,0
r1029,0
r1030,0
r1031,0
r1032,0
r1033,0
r1034,0
r1124,0
r1123,0
r1125,0
r1276,0
r1119,0
r1120,0
r1121,0
r1180,0
r1129,0
r1126,0
r1127,0
r1122,0
r1128,0
r1214,0
r1182,0
r1074,0
r1076,0
r1075,0
r1073,0
r1078,0
r1077,0
r1084,0
r1082,0
r1072,0
r1079,0
r1083,0
r1272,0
r1197,0
r1198,0
r1199,0
r1204,0
r1205,0
r1209,0
r1212,0
r1190,0
r1223,0
r1095,0
r1087,0
r1086,3.3150313995627374
r1088,0
r1089,0
r1090,0
r1118,0
r1085,0
r1012,0
r1300,0
r1143,0
r1144,0
r1145,0
r1037,0
r1047a,22.827885761183644
r1048,0
r1046,11.696273711286507
r1044a,0
r1041,0
r1039,0
r1040,0
r1221,0
r1052,0
r1059,0
r1049,0
r1051,0
r1054,0
r1055,0
r1056,0
r1062,0
r1060,0
r1064,0
r1061,0
r1053,0
r1058,0
r1050,0
r1057,0
r1038,0
r1043,0
r1042,0
r1139,0
r1138,0
r1137,0
r1134,0
r1136,0
r1135,0
r1140,0
r1132,0
r1131,0
r1130,0
r1036,0
r1035,0
r1045,6.356598192702121
r1179,0
r1063,0.15353622112167573
r1067,0
r1096,0
r1097,0
r1185,0
r1098,0
r1099,0
r1100,0
r1101,0
r1102,0
r1103,0
r1104,0
r1105,0
r1106,0
r1107,0
r1108,0
r1109,0
r1110,0
r1111,0
r1112,0
r1113,0
r1114,0
r1115,0
r1080,0
r1116,0
r1117,0
r1184,0
r1187,0
r1068,0
r1070,0
r1154,0.10334474256507796
r1181,0
r1146,24.589373087491822
r1169,0
r1170,0
r1171,0
r1172,7.7659758645537735
r1173,0.9127092405592953
r1174,0
r1175,1.200992913
r1176,0
r1168,0
r1166,0
r1167,0
r1177,0
r1155,0
r1186,0
r1133,3.002749578528217
r1191,0
r1158,0
r1159,0
r1160,0.5203591803355619
r1161,0
r1162,0
r1163,0
r1164,0
r1165,0
r1183,0
r1157,1.040718360671124
r1156,6.204898323547089
r3000,0
r3001,0
r3002,0
r3003,0
r3004,0
r3005,0
r3006,0
r3007,0
r3008,0
r3009,0
r3010,0
BOUNDARY_345THBe,0
BOUNDARY_3CPYRDe,0
BOUNDARY_3HBAe,0
BOUNDARY_AAMYLe,0
BOUNDARY_ACALe,0
BOUNDARY_ACe,14.70969506944464
BOUNDARY_ACOe,0
BOUNDARY_ADe,0
BOUNDARY_AKGe,0
BOUNDARY_ALAe,0
BOUNDARY_AMPe,0
BOUNDARY_ANe,0
BOUNDARY_AOLe,0
BOUNDARY_ARABe,0
BOUNDARY_ARGe,0
BOUNDARY_ASNe,0
BOUNDARY_ASPe,0
BOUNDARY_ATNe,0
BOUNDARY_ATPe,0
BOUNDARY_ATTe,0
BOUNDARY_BAe,0
BOUNDARY_bALAe,0
BOUNDARY_BAMNe,0
BOUNDARY_bDGLCe,0
BOUNDARY_BNe,0
BOUNDARY_BTe,0
BOUNDARY_BUTNe,0
BOUNDARY_C100e,0
BOUNDARY_C120e,0
BOUNDARY_C140e,0
BOUNDARY_C141e,0
BOUNDARY_C150e,0
BOUNDARY_C160e,0
BOUNDARY_C161e,0
BOUNDARY_C162e,0
BOUNDARY_C170e,0
BOUNDARY_C171e,0
BOUNDARY_C180e,0
BOUNDARY_C181e,0
BOUNDARY_C182e,0
BOUNDARY_C183e,0
BOUNDARY_C190e,0
BOUNDARY_C191e,0
BOUNDARY_C192e,0
BOUNDARY_C200e,0
BOUNDARY_C40e,0
BOUNDARY_C60e,0
BOUNDARY_C80e,0
BOUNDARY_cAMPe,0
BOUNDARY_CELLOBe,0
BOUNDARY_CHOSLFe,0
BOUNDARY_CITe,0
BOUNDARY_CITRe,0
BOUNDARY_CO2e,43.5282972
BOUNDARY_COUMe,0
BOUNDARY_CYSe,0
BOUNDARY_DGLCe,0
BOUNDARY_DHSKe,0
BOUNDARY_DMANDe,0
BOUNDARY_DMTe,0
BOUNDARY_DTBe,0
BOUNDARY_Ee,0
BOUNDARY_EOLe,0
BOUNDARY_ETHe,0
BOUNDARY_EUe,0
BOUNDARY_FERe,0
BOUNDARY_FORe,15.984675662731762
BOUNDARY_FRUe,0
BOUNDARY_FUMe,0
BOUNDARY_GABAe,0
BOUNDARY_GALNTe,0
BOUNDARY_GALOLe,0
BOUNDARY_GALUNTe,0
BOUNDARY_GAMYLe,0
BOUNDARY_GLACe,0
BOUNDARY_GLCe,34.52415947247015
BOUNDARY_GLCN15LACe,0
BOUNDARY_GLCNTe,6.356598192702121
BOUNDARY_GLCUNTe,0
BOUNDARY_GLe,0
BOUNDARY_GLNe,0
BOUNDARY_GLUe,0
BOUNDARY_GLYe,0
BOUNDARY_GLYNe,0
BOUNDARY_He,33.15031399562737
BOUNDARY_H2O2e,0
BOUNDARY_H2Oe,40.36680202014565
BOUNDARY_H2SO3e,0
BOUNDARY_HISe,0
BOUNDARY_HNO3e,3.3150313995627374
BOUNDARY_HYXNe,0
BOUNDARY_ICITe,0
BOUNDARY_IDOLe,0
