Transcript,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3
1004906,0.3812632857576678,0.2661473054731482,0.3071900768529982,1.0651965708145485,1.0937069307855827,1.1514401177322526,0.9803779579060478,0.635030017052489,0.8725151253241141,1.3019341727206897,0.9702866219720152,1.0363591768086151,0.6830923403957112,1.2299983648298256,1.1217500992781892,0.9396505407741365,1.1385923520754981,1.1578873601345512,0.9090378191501788,0.8719428157630406,0.9677404284145859,0.9676586699058609,1.105620313485482,0.8855964867200824,1.1008199210446403,0.8966922843327338,1.1283141395500946,0.980039244084188,1.0796211077109954,1.2241351117755612,0.9751337335606998,0.9699011890023126,1.079632787497956,1.0286388376276019,0.9646452848700041,1.0713167791819478,1.185661893527062,0.929220491018244,1.1111448527178864,1.282101894461445,1.1900067742764373,1.2207012544091196,0.8481861290850055,0.8844635473848959,1.0,0.9926767735756501,1.038251302296246,0.7834684295358453,0.9893713938657759,1.1250437992011026,1.026886869583499
1182700,1.7807224185316057,1.1737338044758538,1.489006674519042,1.0351393796623478,0.9136238712210444,0.864742834707499,0.6811935610522183,0.7387122104436593,0.9267765999214763,1.1770710639968591,1.031213191990577,1.215155084413035,0.8578720062819003,1.0961915979583825,1.0160973694542599,0.8349038084020416,0.9619159795838241,0.8979191205339615,0.8138987043580684,0.9575971731448765,0.7508833922261484,1.0060855908912445,1.0418138987043581,0.7938751472320377,0.9218688653317629,0.8765213977228112,0.9238319591676483,0.8808402041617589,0.8802512760109933,0.8545347467608951,0.9397330192383195,0.9952885747938752,1.1395759717314486,0.9387514723203769,1.0276796230859835,0.9210836277974087,0.9756576364350217,1.1252453867294858,0.795838241067923,0.9905771495877504,0.9279544562230074,0.8941892422457793,0.8741656851197488,0.9487632508833922,1.0,1.1170003926187673,1.402041617589321,1.1641146446800157,0.9224577934825284,0.8235178641539066,0.9791912053396152
1162479,1.6394289185905226,1.420109356014581,1.2493924665856624,0.8766707168894291,0.9173754556500608,0.9583839611178616,1.0100243013365737,1.1734507897934388,1.0109356014580804,0.9641555285540705,0.850243013365735,0.9252733900364521,1.0042527339003646,1.1060145808019444,1.0880923450789795,0.9286148238153099,0.8897326852976913,0.8241190765492103,0.839307411907655,0.7727825030376672,0.8226002430133658,0.8469015795868774,0.9790400972053465,1.0425273390036451,1.2138517618469018,1.0513365735115432,1.3617861482381532,0.9638517618469017,0.9480558930741192,1.086269744835966,1.0182260024301337,0.9760024301336574,0.9577764277035238,1.0340218712029163,1.0598420413122722,1.160996354799514,0.882442284325638,0.8991494532199272,0.9835965978128798,1.05498177399757,1.1950182260024302,1.083839611178615,0.9781287970838397,1.0100243013365737,1.0,1.0607533414337789,1.166464155528554,1.1883353584447145,1.0252126366950183,1.0935601458080195,1.0713851761846902
1142568,0.7443757095526053,1.0339890178633488,1.0185815898612172,1.0852853270313476,1.001946201431848,1.0116308704617594,0.74854614119228,0.8500266444243646,0.46667130047959965,0.4859247932160979,1.5291814369453902,1.2611848659669607,1.566645814508468,1.1064155140056995,1.0894789277356873,1.3164430851926505,1.1451541901253446,1.0601005537406454,1.525451217534348,1.6424781631565533,1.1459882764532794,1.0414726257500984,1.0779639025972523,1.562846087903431,1.1189036398600587,1.4987604550404299,1.0973795787864042,0.944579597321656,0.9898056115474618,0.7707884432705452,0.7964829359838742,0.8841083385463727,1.048284330761567,1.1786566576307311,1.2902157039920297,1.2681355853664185,1.0897337874470006,1.0104492481638516,1.4634971386205138,1.3531660526864528,0.7773452885707003,0.7738699288709713,1.5057575125692175,2.117606172238826,1.0,1.771135979240518,1.428141145941938,1.5182919765529066,1.2615787400662635,0.9024118996316117,0.8546836264220012
1117437,1.5914817036592686,1.748050389922016,1.2231553689262151,0.480503899220156,1.032393521295741,1.368926214757049,0.9886022795440914,1.5878824235152973,1.292141571685663,1.2633473305338934,0.975404919016197,1.3839232153569287,1.2939412117576485,1.318536292741452,1.4943011397720458,1.1271745650869829,0.7858428314337134,0.7330533893221357,0.7186562687462508,0.7852429514097182,1.0809838032393522,1.3293341331733655,1.2249550089982004,1.1469706058788243,0.7792441511697662,1.3821235752849432,1.1439712057588485,1.3797240551889625,0.8992201559688063,1.059388122375525,1.1277744451109781,1.796040791841632,1.4205158968206362,1.139772045590882,1.0197960407918418,1.0707858428314339,0.8470305938812238,0.8326334733053392,1.3821235752849432,0.898020395920816,0.934013197360528,1.0761847630473909,1.16376724655069,0.7624475104979005,1.0,1.0221955608878226,0.8068386322735455,1.345530893821236,1.256148770245951,0.7492501499700062,1.333533293341332
1101910,1.892202365075131,2.0650128923268425,2.3460300524584334,0.8890548590735308,0.8805548146172313,1.0588601404819062,0.7852049435404997,0.6121988085711745,0.5787498888592513,0.6365786431937406,1.003716546634658,1.018387125455677,0.9176135858451143,0.9924957766515515,0.8419311816484396,1.3080643727216146,1.0322930559260248,0.9471859162443317,0.9811149639903975,1.3300613496932516,0.8945852227260603,0.9584066862274384,0.9566639992886992,1.1598648528496487,1.1087045434338045,0.8610296078954388,0.967973681870721,1.4508402240597493,1.5599004178892149,1.0520672179247799,0.8144216235440561,0.8309238019027295,1.221356806259447,0.8429447852760736,0.9194807504223349,0.9613585845114252,0.9310749533208855,0.8060816217658041,0.913203520938917,0.9204765715301859,0.5373166177647373,0.5361607539788388,0.9844402951898283,1.4719480750422334,1.0,1.2431937405530364,1.1825375655730417,1.0762336623099493,0.8166622210367208,0.6787409975993599,0.5812038765893127
1005336,1.4960761873620536,1.588387966974577,2.012772827597482,1.2093517534537728,0.9158015204773972,1.2058162347747896,1.3190345785988722,1.520129976293632,0.6375991171421564,0.4968936483282924,1.6182048557181394,1.1209024769067277,1.1116038584157608,1.0879996730156134,1.2439916618981446,1.1596296901822938,1.1909997547617102,1.095724679146571,1.4328455816234775,1.2079007602386986,1.0062127033434154,1.1319381999509526,1.225578353633614,1.3634227090656421,1.0620044142892178,1.4746995830949072,1.0421196762854574,1.390971143627892,1.4942369001880162,1.626481648001308,1.3106147306466118,1.6531921850731628,1.2778958554729012,1.2713561677429903,1.2534333360582033,1.1413594375868552,1.1828251450993217,1.033086732608518,1.2810430801929207,1.17121719937873,1.1605084607210008,0.987799395078885,1.1902027303196272,1.0644772337120902,1.0,1.5358660998937301,1.2774871249897817,1.579968119022317,1.2634063598463174,1.079927245974005,1.3129649309245486
1102128,1.152927799886299,0.6996020466173962,1.0610574189880615,1.3574758385446277,1.2992609437180218,1.3955656623081298,0.821148379761228,0.36304718590108015,0.6562819783968165,1.2352472996020467,1.2791358726549176,1.4644684479818078,0.9899943149516772,1.8030699260943719,1.2676520750426379,1.3034678794769756,1.9246162592382035,1.8368391131324615,1.7105173393973852,1.4241046048891415,1.7549744172825468,1.4907333712336555,1.4444570778851622,1.5566799317794202,1.3977259806708358,1.451279135872655,1.72802728823195,0.8690164866401364,1.124388857305287,1.34712905059693,0.9653212052302445,0.9611142694712904,1.0845935190449119,1.4891415577032405,1.3605457646389993,1.8076179647527002,2.2326321773735076,1.4418419556566229,1.6560545764638999,8.093462194428653,5.72984650369528,9.739965889710062,1.4724275156338829,1.541330301307561,1.0,1.2170551449687323,1.3604320636725413,0.8362706083001706,1.518931210915293,1.217964752700398,1.0488914155770324
1103567,6.626959247648903,3.0689655172413794,4.056426332288401,0.6112852664576803,0.4984326018808778,0.74294670846395,1.219435736677116,2.3667711598746086,1.4937304075235112,0.28996865203761757,0.5830721003134797,0.797805642633229,2.528213166144201,1.1661442006269593,1.1833855799373043,0.5297805642633229,0.6050156739811913,0.4012539184952979,0.5407523510971787,0.4498432601880878,0.7163009404388716,0.7476489028213167,0.5329153605015674,0.7836990595611286,2.758620689655173,0.8479623824451411,1.1112852664576804,1.0485893416927903,0.7037617554858935,0.7554858934169281,1.3573667711598747,1.6081504702194358,0.9827586206896554,0.8918495297805643,0.5768025078369906,1.1692789968652038,0.3369905956112853,0.5485893416927901,0.6551724137931034,0.4608150470219436,0.816614420062696,0.7115987460815048,0.8463949843260189,0.7445141065830722,1.0,0.9529780564263323,1.0031347962382446,1.1661442006269593,0.8934169278996866,1.0203761755485894,1.3275862068965518
1133804,1.068276721720162,1.233530694920536,1.3621377376129635,0.9343409161732628,0.9225148021190401,1.0595668432533498,0.9957775007790587,1.0920224368962292,1.274555936428794,0.9760361483328138,1.086600186974135,1.0234808351511373,1.1354783421626675,0.8977251480211904,1.0346837020878779,1.0569492053599252,0.9023371766905577,1.0202087877843564,0.9127298223745713,1.0429261452165783,0.8842630102835775,1.1645839825490807,1.0510127765659083,1.0647086319725771,1.0354783421626674,1.1966967902773449,1.1471798067933936,1.2054222499220941,1.2108600810221253,1.3498130258647554,1.25,1.2408694297288874,1.0260828918666252,1.0323309442193829,1.130835151137426,1.0857432221875973,0.9462916796509816,1.0047366780928637,1.1588345278903083,1.3059208476160797,1.3020255531318166,1.4522748519788096,1.1131193518229978,0.9040511062636334,1.0,1.1373480835151137,1.206029915861639,1.4801963228420068,1.1035680897475848,1.071533187909006,1.1555780617014646
1173314,0.809543937708565,0.5718798665183538,0.6058398220244716,0.8744827586206897,1.051412680756396,0.8787430478309232,0.9701001112347053,0.8334260289210234,0.905194660734149,1.3079755283648498,0.9343381535038933,1.156440489432703,0.8373859844271413,0.9517686318131257,0.8866852057842046,1.087119021134594,0.8645494994438264,0.9639710789766407,0.8704449388209121,0.9434371523915461,0.8552725250278086,0.9000333704115684,0.8207230255839821,0.7798442714126808,0.7845939933259177,0.813837597330367,0.8314015572858732,0.6195216907675194,0.603448275862069,0.5349388209121246,0.730111234705228,0.8266740823136819,0.8451056729699666,0.8173192436040044,0.8147274749721913,0.9247497219132369,0.853159065628476,0.9356062291434928,0.847741935483871,0.5687096774193549,0.6549944382647385,0.6459399332591769,0.8360511679644049,0.9032925472747497,1.0,0.7787764182424916,0.8770522803114572,0.7587096774193548,0.8248164627363738,0.7419911012235818,0.8685094549499444
1183763,1.0533389902418329,0.883529910903691,1.0502503182011032,0.9023165040305472,1.0293423843869325,1.1249215103945693,1.0279677556215527,0.7487144675434875,0.8206194314806957,1.225473058973271,1.0660500636402206,1.0701909206618583,0.6669664828171403,1.146728892660161,1.1043529910903689,1.2784047518031394,1.3475434874840897,1.2540008485362748,1.310021213406873,1.1735256682223163,1.4219431480695799,1.247382265591854,1.1679253288078064,1.2009333899024182,0.9904963937208315,1.2539499363597792,1.2163428086550698,1.2787271955876112,1.2869410267288925,1.7012982605006362,1.0042426813746286,1.0968349596945268,1.1902078913873568,1.0448536274925753,1.067254985150615,1.1442341960118794,1.2606703436571913,1.177106491302503,1.3662112855324564,2.9266525243954176,2.662028001697072,3.1788714467543486,0.8627916843445056,0.8837675010606703,1.0,0.6220789138735681,0.7266016122189223,0.5224777259227831,0.9930250318201103,0.9550954603309291,1.025439117522274
1184650,3.486277475297439,2.1531256301673727,2.9364992942125427,1.0557370437588223,1.0662734422262552,1.2074410163339384,1.2054143980641259,0.9937285743093365,1.0383040935672514,1.3237447065940713,0.9331014317402702,1.076386368219399,0.8326477112321033,1.292760637225247,1.2241580963904013,0.9305605968945351,0.9249647106271426,1.0284129864892113,0.8023694293204275,0.9341601129259931,0.8273139745916515,0.9287457148618672,1.0089231699939505,0.8744605767291793,1.2792800967937084,1.0517947166767494,1.261746319822545,1.5307622504537206,1.624440411373261,1.5453518854607782,1.2306815890300464,1.1569973785037306,1.6763258721516434,1.0532365396249244,1.0126638435168382,1.0806513409961687,0.9745210727969348,0.9528735632183908,1.0429219600725952,0.8069973785037305,0.8499092558983665,0.9257410768300061,0.8987900786448881,0.9768804194394032,1.0,1.2373966525509175,1.3985380116959065,1.3038515829804396,0.9913692276668683,1.0030147207098206,1.239614841701956
1144118,1.106247011259401,1.393861670216928,1.6816843765719998,1.177570006396681,0.8934176287564976,1.2013060408269727,0.8221070543593691,0.8855739313505692,0.7056129324746461,0.5669477894187714,0.9367132237410026,1.0301140844982952,0.9833189459759907,1.0626967911017817,1.063296091814111,0.979853559473609,1.0835015308562237,1.0159792822054265,0.9436564174859179,1.1200868209736616,0.958114159022736,1.092276783773545,1.030909011868017,1.1847709304997482,1.4695536607026414,1.2148042801870562,1.3119903615056419,1.4213146111376775,1.1891150843678773,1.2838077021009682,1.2625930779215133,1.2738462684991396,1.1073431415778063,1.186547096341471,1.1070605697393507,1.2697070568435171,1.193123878251905,0.9407127020699163,1.1783400922860991,1.2279267921575445,0.9228982555070455,1.2128511187981692,1.1717850466709312,1.0531669782202322,1.0,1.2626582868073108,1.3653591767533426,1.4484570335546294,1.1513280876407423,0.9961619912930609,1.1332372796094918
1144212,1.9290674167179394,1.2603498286015646,1.5635932143798892,1.211127713808561,1.1075854794761357,1.0502768743957107,0.9403181858134831,1.386481497758636,1.0567812252790716,0.8758899534147842,1.084468664850136,1.5035598136591366,1.1881866924496791,0.7756877911575986,0.95956754856289,1.2043596730245232,1.1496000703173068,1.203217016788257,0.8938208666608068,1.2830271600597698,0.9188714072251033,1.1494242770501888,1.010811285927749,1.0585391579502503,1.1543464885294892,1.291904720049222,1.3182737101169024,1.2831150566933285,1.0280390261053,1.1524127625911926,1.5861826492045352,1.3288213061439746,1.5374000175793263,1.2059418124285837,1.2789839149160587,1.1691131229673901,0.9669508657818404,1.0648677155664936,0.8094400984442295,1.1025753713632767,0.9375054935395972,1.09158829216841,1.1154082798628813,1.2585039992968268,1.0,1.3376988661334273,1.5984002812692273,1.4437022062055023,1.0229410213588819,1.0479036652896194,0.8990067680407839
1180293,1.9290674167179394,1.2603498286015646,1.5635932143798892,1.211127713808561,1.1075854794761357,1.0502768743957107,0.9403181858134831,1.386481497758636,1.0567812252790716,0.8758899534147842,1.084468664850136,1.5035598136591366,1.1881866924496791,0.7756877911575986,0.95956754856289,1.2043596730245232,1.1496000703173068,1.203217016788257,0.8938208666608068,1.2830271600597698,0.9188714072251033,1.1494242770501888,1.010811285927749,1.0585391579502503,1.1543464885294892,1.291904720049222,1.3182737101169024,1.2831150566933285,1.0280390261053,1.1524127625911926,1.5861826492045352,1.3288213061439746,1.5374000175793263,1.2059418124285837,1.2789839149160587,1.1691131229673901,0.9669508657818404,1.0648677155664936,0.8094400984442295,1.1025753713632767,0.9375054935395972,1.09158829216841,1.1154082798628813,1.2585039992968268,1.0,1.3376988661334273,1.5984002812692273,1.4437022062055023,1.0229410213588819,1.0479036652896194,0.8990067680407839
1144228,0.6765946908723771,1.2256807856061112,0.8744630389850365,0.7936736229509759,1.0472144700873427,0.7609368600520056,0.7806151120593586,0.805198639857509,0.9547666898436978,1.1316137881111357,0.972492356342093,1.2678661574069665,0.9624532093838402,0.9673680099819981,0.7983788777871967,0.9819981140881426,0.9450323367209897,1.0301650649115623,1.0959148101229652,1.2623608187524407,0.8982179085427997,1.0549581384716495,0.9031898579851223,0.982226709464801,0.7427159035708503,0.968958652811247,0.860633018697197,0.820219261065445,0.8200287649182295,0.7429444989475088,0.9469087237710617,0.9266113592852584,0.8745201878292012,0.8644334168341445,0.9309832458638523,0.84572669517759,0.8919124860699693,1.0370515006333996,1.0819800169541571,0.7127984836506682,0.8899503757536504,0.7082361009248588,0.9056186838621189,0.8634809360980674,1.0,1.4852603606092067,1.2475116440769984,1.2147653563706675,0.8067416586499537,0.7564316261703606,0.7458495651925441
1145327,1.3603860495722744,1.2540657412339797,1.3022279321906431,1.189358568608404,1.009713909691975,1.201297276971767,1.130636417760787,1.0466267665214801,0.6582897251903613,0.8646006329708895,1.2451038761633189,1.2308776987434586,0.9288691129006987,1.149061510982985,1.2512769090966063,1.0632030833829473,1.0795913890890858,1.0637984520414878,1.0983298342368313,1.158493403941967,1.0382916053019144,0.9841443925672921,1.1096731739416539,1.046250744210823,1.0568420392943312,1.0506376711684893,1.0799047410146334,0.9615830539278662,0.8780434305768808,0.9102246733306176,1.0033842007959137,1.2204117444301694,1.1110519224140631,1.166421207658321,1.0819728637232475,1.1660138501551092,1.129759032369254,1.034844734120891,1.2541284116190894,1.0145081941528529,0.9204712812960235,0.9813555604299188,1.164227744179488,1.1468053771190423,1.0,1.336226616112556,1.4076081847522954,1.428634098956538,1.1245887255977187,1.0501989784727226,1.1938395011437344
