,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3
bDGLCe,0.9685598369797068,0.5950061804258464,1.0190946403147638,0.30664293631761197,0.37018105549965163,0.3326007620245379,0.2862436618505644,0.4255816555631826,0.483574657980558,0.3271021483431049,0.07285557177316004,0.10975105409458497,0.3824933865665745,0.27985375290503445,0.3979833711331784,0.051340908314890576,0.1425995008545522,0.09970857382653353,0.19485734866863336,0.056334384161178974,0.21583694944260579,0.3540501036657018,0.3604568554916838,0.40582946482626703,0.35337405070777983,0.3435355145669474,0.4246165332893188,0.5823684987680418,0.5702011022043321,0.5889883670706917,0.7460940908234468,0.5056477978540794,0.6907049473852727,0.4431620943130703,0.24200443733621135,0.09526763961011842,0.2702155080854549,0.3448965495722769,0.23907955616303944,0.28942803437332465,0.4006034797767253,0.236881997248795,0.06131063611885956,0.07777525915946626,0.0,0.6369979817513824,0.4888169093096275,0.7336792692004428,0.6469629274082367,0.42526001987095796,0.5288856195751057
3hpp_e,0.0,0.0,0.0,-0.03211292512695385,-0.07195507215227881,-0.12555180329068527,-0.47847063668649437,-0.5382062369742671,-0.46332032569118153,-0.01248093849587395,-0.028118164744950214,-0.00241840773922819,-0.4975131966876498,-0.491515130121817,-0.4652252930113874,0.3291361905036143,0.24444712024759552,0.3166253344722141,0.230490011706471,0.1621049411094604,0.1698994310372126,-0.4038048919676922,-0.35884347697600116,-0.36638873819702367,-0.8004388114460901,-0.6324523325327069,-0.6140196144357213,-1.3732282822737645,-1.3699531502409035,-1.2822629021802507,-1.0206284916439845,-1.0872758714360349,-1.0736493706921548,-0.4280601788044036,-0.49913858559424096,-0.3990934264932866,0.22597145610416414,0.2326460674640165,0.14034598523647546,-0.39742530779692764,-0.5699670826344194,-0.4535178668800346,0.10932135916581887,0.07061944114507801,0.0,-1.247424188364283,-1.1778286189543046,-1.2912464379811577,-0.4453474963034907,-0.4668146894934928,-0.6115561755431864
